Stop Name,Mode,Weekend,Line Id,Avg. Delay Seconds
SAINT-LAMBERT,T,1,7,101.235203294
SAINT-LOUIS,B,0,61,128.026448363
SAINT-LOUIS,B,1,61,210.194444444
SAINT-VINCENT,B,0,69,282.593283582
SAINT-VINCENT,B,0,64,102.072158365
SAINT-VINCENT,B,0,59,110.929958391
SAINT-VINCENT,B,0,45,96.552231062
SAINT-VINCENT,B,1,64,183.916932907
SAINT-VINCENT,B,1,59,231.340720222
SAINT-VINCENT,B,1,45,157.805863708
SAINTE-ALIX,B,0,36,127.450629371
SAINTE-ALIX,B,1,36,180.900246305
SAINTE-ALLIANCE,B,0,43,180.356528971
SAINTE-ALLIANCE,B,1,43,218.445098039
SAINTE-ANNE,B,0,34,112.376001124
SAINTE-ANNE,B,1,34,137.178743961
SAINTE-CATHERINE,M,0,5,82.048847926
SAINTE-CATHERINE,M,0,1,77.939652398
SAINTE-CATHERINE,M,1,5,163.699757869
SAINTE-CATHERINE,M,1,1,145.297101449
SAINTE-FAMILLE,B,0,27,156.274700171
SAINTE-FAMILLE,B,1,27,211.680781759
SAINTE-MARIE,T,0,93,69.997239748
SAINTE-MARIE,T,0,92,96.118890357
SAINTE-MARIE,T,1,93,163.563897764
SAINTE-MARIE,T,1,92,214.403508772
SAVONNERIE,B,0,86,155.834313725
SAVONNERIE,B,1,86,192.683609959
SCHAERBEEK GARE,B,0,69,265.717905405
SCHAERBEEK GARE,B,0,59,117.997219905
SCHAERBEEK GARE,B,1,59,229.182151589
SCHERDEMAEL,B,0,46,58.277853261
SCHERDEMAEL,B,1,46,152.588625592
SCHEUT,B,0,89,150.369227746
SCHEUT,B,1,89,214.649301144
SCHOLA EUROPEA,B,0,53,103.556705476
SCHOLA EUROPEA,B,1,53,184.286303630
SCHOONEJANS,B,0,41,123.390961857
SCHOONEJANS,B,1,41,237.209138840
SCHUMAN,B,0,79,100.763812803
SCHUMAN,B,0,60,128.697902098
SCHUMAN,B,0,56,122.153286234
SCHUMAN,B,0,36,105.794288808
SCHUMAN,B,0,21,159.232569598
SCHUMAN,B,0,12,157.640510367
SCHUMAN,B,1,79,162.495914519
SCHUMAN,B,1,60,221.947006869
SCHUMAN,B,1,56,174.571329400
SCHUMAN,B,1,36,182.670779862
SCHUMAN,B,1,21,196.172884440
SCHUMAN,B,1,12,269.341236634
SCHUMAN,M,0,5,81.001028807
SCHUMAN,M,0,1,78.431788273
SCHUMAN,M,1,5,161.674249318
SCHUMAN,M,1,1,152.493775934
SCHWEITZER,B,0,20,119.635899617
SCHWEITZER,B,1,20,230.356807512
SCHWEITZER,T,0,82,97.737289316
SCHWEITZER,T,0,19,75.978408129
SCHWEITZER,T,1,82,171.691387560
SCHWEITZER,T,1,19,171.658267717
SCIENCE,B,0,95,85.389289392
SCIENCE,B,0,80,108.754882423
SCIENCE,B,0,64,111.783838384
SCIENCE,B,0,38,104.847718383
SCIENCE,B,0,34,93.225974026
SCIENCE,B,1,95,150.220028209
SCIENCE,B,1,80,221.346666667
SCIENCE,B,1,64,228.571969697
SCIENCE,B,1,38,214.365591398
SCIENCE,B,1,34,200.152173913
SEPT ETOILES,B,0,87,99.604240283
SEPT ETOILES,B,1,87,186.16
SERBIE,B,0,48,117.149457022
SERBIE,B,1,48,190.731423456
SERRES ROYALES,B,0,53,105.439601494
SERRES ROYALES,B,1,53,189.998523985
SIBELIUS,B,0,46,58.690930323
SIBELIUS,B,1,46,154.799645390
SIMONIS,B,0,87,101.088180113
SIMONIS,B,0,49,77.270810969
SIMONIS,B,0,13,139.495367744
SIMONIS,B,1,87,220.424460432
SIMONIS,B,1,49,179.381061474
SIMONIS,B,1,13,226.502445842
SIMONIS,M,0,6,138.487753326
SIMONIS,M,0,2,124.955117139
SIMONIS,M,1,6,207.474150665
SIMONIS,M,1,2,145.876175549
SIMONIS,T,0,19,87.638852409
SIMONIS,T,0,9,119.280995281
SIMONIS,T,1,19,184.800800801
SIMONIS,T,1,9,226.945939021
SIMPSON,B,0,53,105.203039514
SIMPSON,B,1,53,190.752358491
SIPPELBERG,B,0,49,88.147903910
SIPPELBERG,B,1,49,176.133557800
SLEGERS,B,0,28,116.150844278
SLEGERS,B,1,28,244.713073005
SOLBOSCH,T,0,25,153
SOLBOSCH,T,0,8,100.820864662
SOLBOSCH,T,1,25,352.5
SOLBOSCH,T,1,8,176.167115903
SORENSEN,B,0,87,102.047474275
SORENSEN,B,0,83,132.465884398
SORENSEN,B,1,87,224.836144578
SORENSEN,B,1,83,240.503978780
SPEECKAERT,B,0,29,109.849860118
SPEECKAERT,B,1,29,201.289185905
SPORTCENTRUM,B,0,50,142.644690265
SPORTCENTRUM,B,1,50,236.322259136
SQ. DU CENTENAIRE,B,0,83,132.567682654
SQ. DU CENTENAIRE,B,0,13,149.535387578
SQ. DU CENTENAIRE,B,1,83,239.309904153
SQ. DU CENTENAIRE,B,1,13,235.929936306
SQ. DU CENTENAIRE,T,0,9,105.68
SQ. DU CENTENAIRE,T,1,9,164.947329920
STADE,T,0,93,103.897402597
STADE,T,0,51,90.157908542
STADE,T,1,93,186.789473684
STADE,T,1,51,149.754437870
STADE FALLON,B,0,28,117.738628873
STADE FALLON,B,1,28,241.791666667
STALLE (P),T,0,4,72.655345040
STALLE (P),T,1,4,151.102262644
STATION LOT,B,0,50,135.738693467
STATION LOT,B,1,50,174.406593407
STATUAIRES,B,0,43,184.493956910
STATUAIRES,B,0,41,136.124146493
STATUAIRES,B,0,38,95.186936937
STATUAIRES,B,0,37,168.502555366
STATUAIRES,B,1,43,185.735294118
STATUAIRES,B,1,41,248.925333333
STATUAIRES,B,1,38,209.347050754
STATUAIRES,B,1,37,251.711598746
STEPHANIE,T,0,97,144.637850467
STEPHANIE,T,0,93,70.195266272
STEPHANIE,T,0,92,108.773049645
STEPHANIE,T,0,8,96.452338451
STEPHANIE,T,1,97,204.863146552
STEPHANIE,T,1,93,165.400681044
STEPHANIE,T,1,92,182.010504202
STEPHANIE,T,1,8,175.131703470
STEPHENSON,B,0,58,108.532490188
STEPHENSON,B,1,58,253.174479167
STEURS,B,0,61,129.657364787
STEURS,B,1,61,222.313304721
STIENON,B,0,83,126.386287625
STIENON,B,1,83,229.605263158
STIENON,T,0,93,75.562112933
STIENON,T,0,51,87.347803070
STIENON,T,1,93,198.804469274
STIENON,T,1,51,135.516867470
STIJN STREUVELS,B,0,76,179.202334630
STIJN STREUVELS,B,1,76,290.16
STOCKEL,B,0,36,138.043837585
STOCKEL,B,1,36,174.780718336
STOCKEL,M,0,1,73.278047130
STOCKEL,M,1,1,154.762126246
STOCKEL,T,0,39,104.454752604
STOCKEL,T,1,39,193.435059761
STRATEGIE,B,0,34,93.416212003
STRATEGIE,B,1,34,194.508274232
STUYVENBERGH,M,0,6,137.248536695
STUYVENBERGH,M,1,6,212.434931507
STUYVENBERGH,T,0,19,70.536526946
STUYVENBERGH,T,1,19,192.321456849
SUEDE,B,0,50,161.681375956
SUEDE,B,0,49,78.164353859
SUEDE,B,0,48,122.983628922
SUEDE,B,1,50,250.379152348
SUEDE,B,1,49,168.775123558
SUEDE,B,1,48,208.218884120
SUEDE,T,0,82,95.827568732
SUEDE,T,0,81,81.701925546
SUEDE,T,1,82,178.904143784
SUEDE,T,1,81,159.563901345
TAMARIS,B,0,87,100.237415477
TAMARIS,B,0,86,125.521075340
TAMARIS,B,1,87,232.731362468
TAMARIS,B,1,86,169.266457680
TENREUKEN,T,0,8,99.648202341
TENREUKEN,T,1,8,190.555760369
TER MEEREN,T,0,39,101.886173184
TER MEEREN,T,1,39,199.941265060
TERCOIGNE,B,0,17,157.297785070
TERCOIGNE,B,1,17,252.811320755
TERDELT,B,0,66,96.143526510
TERDELT,B,1,66,190.088693957
TERVUREN STATION,T,0,44,114.676041667
TERVUREN STATION,T,1,44,213.968944099
THEVENET,T,0,92,92.140925267
THEVENET,T,1,92,210.886384130
THIEFFRY,B,0,36,137.078555678
THIEFFRY,B,1,36,232.358159912
THIEFFRY,M,0,5,78.602083333
THIEFFRY,M,1,5,158.738127544
THIRY-WOLUWE,B,0,79,129.736628849
THIRY-WOLUWE,B,0,42,129.408703454
THIRY-WOLUWE,B,1,79,234.936170213
THIRY-WOLUWE,B,1,42,118.950284091
THOMAS,T,0,55,75.358974359
THOMAS,T,0,25,100.467119371
THOMAS,T,0,3,115.966762178
THOMAS,T,1,55,178.578431373
THOMAS,T,1,25,165.597278912
THOMAS,T,1,3,151.247005988
THUMAS,B,0,42,121.939108062
THUMAS,B,1,42,114.307692308
THYM,B,0,87,109.716025829
THYM,B,1,87,229.316164818
THYS,B,0,95,87.086824836
THYS,B,1,95,135.939236111
TILLEUL,T,0,55,63.602087410
TILLEUL,T,1,55,140.845977011
TIMMERMANS,B,0,48,91.544368266
TIMMERMANS,B,0,37,162.171283652
TIMMERMANS,B,1,48,187.989335521
TIMMERMANS,B,1,37,235.740869565
TIR AUX PIGEONS,T,0,44,106.712399913
TIR AUX PIGEONS,T,1,44,214.547669492
TOMBERG,B,0,28,119.850121762
TOMBERG,B,1,28,251.801104972
TOMBERG,M,0,1,79.452485380
TOMBERG,M,1,1,151.475423729
TOULOUSE,B,0,64,111.766089965
TOULOUSE,B,0,27,145.550396376
TOULOUSE,B,0,21,162.165195460
TOULOUSE,B,1,64,226.730434783
TOULOUSE,B,1,27,225.631840796
TOULOUSE,B,1,21,202.820512821
TOUR ET TAXIS,B,0,88,141.551020408
TOUR ET TAXIS,B,0,86,160.747806181
TOUR ET TAXIS,B,0,57,165.018656716
TOUR ET TAXIS,B,0,20,110.315198108
TOUR ET TAXIS,B,0,14,145.629657795
TOUR ET TAXIS,B,1,88,204.045905707
TOUR ET TAXIS,B,1,86,177.876526459
TOUR ET TAXIS,B,1,20,228.389776358
TOUR ET TAXIS,B,1,14,165.668380463
TOURNOI,B,0,54,111.361719384
TOURNOI,B,1,54,237.485611511
TRANSVAAL,B,0,41,78.490066225
TRANSVAAL,B,1,41,212.121474067
TRASSERSWEG,B,0,57,163.845257903
TRASSERSWEG,B,0,47,92.135855088
TRASSERSWEG,B,1,47,167.270661157
TREFLES,B,0,74,146.583050847
TREFLES,B,1,74,221.836065574
TREURENBERG,B,0,66,84.591678420
TREURENBERG,B,0,65,93.197839298
TREURENBERG,B,0,63,112.625347415
TREURENBERG,B,0,29,134.062334607
TREURENBERG,B,1,66,170.962318841
TREURENBERG,B,1,65,162.097222222
TREURENBERG,B,1,63,204.366733467
TREURENBERG,B,1,29,210.006113537
TREVES,B,0,64,113.193804607
TREVES,B,0,27,148.729071537
TREVES,B,0,21,144.079358717
TREVES,B,1,64,224.971074380
TREVES,B,1,27,213.210526316
TREVES,B,1,21,180.486338798
TRIANGLE,B,0,89,175.015895544
TRIANGLE,B,1,89,203.445567652
TRIANGLE,T,0,82,98.667085901
TRIANGLE,T,1,82,177.488108720
TRINITE,B,0,54,112.059167833
TRINITE,B,1,54,240.121437423
TRINITE,T,0,81,71.067982456
TRINITE,T,1,81,152.849829352
TRITOMAS,B,0,41,131.138941399
TRITOMAS,B,1,41,250.319230769
TROIS COULEURS,T,0,44,105.111111111
TROIS COULEURS,T,1,44,204.903868699
TROIS PERTUIS,B,0,57,171.296536797
TRONE,B,0,95,86.256097561
TRONE,B,0,80,113.443482964
TRONE,B,0,71,80.726200435
TRONE,B,0,64,120.571373157
TRONE,B,0,54,98.746456816
TRONE,B,0,38,105.618074303
TRONE,B,0,34,93.911983751
TRONE,B,0,12,112.237739423
TRONE,B,1,95,143.577981651
TRONE,B,1,80,227.652112676
TRONE,B,1,71,126.651402110
TRONE,B,1,64,240.199134199
TRONE,B,1,54,191.038529935
TRONE,B,1,38,208.790758048
TRONE,B,1,34,216.858786611
TRONE,B,1,12,199.598618307
TRONE,M,0,6,134.741315832
TRONE,M,0,2,108.498971193
TRONE,M,1,6,194.140449438
TRONE,M,1,2,141.649948823
TWEE LEEUWENWEG,B,0,47,160.516367888
TWEE LEEUWENWEG,B,1,47,196.252152522
TWYENINCK,B,0,80,110.827983041
TWYENINCK,B,0,65,86.801422644
TWYENINCK,B,1,80,235.835978836
TWYENINCK,B,1,65,192.904708520
UCCLE CALEVOET,B,0,70,170.905940594
UCCLE CALEVOET,B,0,60,123.641006327
UCCLE CALEVOET,B,0,43,165.934643510
UCCLE CALEVOET,B,1,60,241.732712114
UCCLE CALEVOET,B,1,43,195.229850746
UCCLE CALEVOET,T,0,51,99.216858917
UCCLE CALEVOET,T,1,51,162.738095238
UCCLE SPORT,B,0,50,151.863475873
UCCLE SPORT,B,1,50,236.892709766
UCCLE-STALLE,B,0,74,103.118480138
UCCLE-STALLE,B,1,74,119.834663626
UCL SAINT-LUC,B,0,42,120.808945334
UCL SAINT-LUC,B,1,42,116.823899371
ULB,B,0,72,81.470059880
ULB,B,0,71,83.330063538
ULB,B,1,72,103.964539007
ULB,B,1,71,136.148770012
ULB,T,0,25,180.736842105
ULB,T,0,8,100.402679115
ULB,T,1,25,346
ULB,T,1,8,181.320247934
UNION,T,0,97,107.294117647
UNION,T,0,82,95.122036042
UNION,T,1,97,225.814814815
UNION,T,1,82,166.726472580
UZ BRUSSEL,B,0,88,144.338618347
UZ BRUSSEL,B,0,14,153.931960280
UZ BRUSSEL,B,0,13,141.984441301
UZ BRUSSEL,B,1,88,200.491525424
UZ BRUSSEL,B,1,14,190.186009539
UZ BRUSSEL,B,1,13,186.310144928
UZ BRUSSEL,T,0,9,107.066886689
UZ BRUSSEL,T,1,9,170.813653137
UZ-PEDIATRIE,B,0,88,145.631463146
UZ-PEDIATRIE,B,0,14,153.873493976
UZ-PEDIATRIE,B,0,13,138.424763543
UZ-PEDIATRIE,B,1,88,202.045336788
UZ-PEDIATRIE,B,1,14,192.630319149
UZ-PEDIATRIE,B,1,13,198.097001764
UZ-PEDIATRIE,T,0,9,107.861762841
UZ-PEDIATRIE,T,1,9,171.144435004
UZ-VUB,B,0,88,147.391119867
UZ-VUB,B,0,13,135.170787621
UZ-VUB,B,1,88,274.062468766
UZ-VUB,B,1,13,234.351200447
VAL DES SEIGNEURS,B,0,36,132.790899796
VAL DES SEIGNEURS,B,1,36,173.05
VAL MARIA,B,0,83,136.272787611
VAL MARIA,B,0,56,172.493580599
VAL MARIA,B,0,53,125.269812185
VAL MARIA,B,1,83,208.297037630
VAL MARIA,B,1,56,213.142857143
VAL MARIA,B,1,53,187.062106918
VALDUC,B,0,34,98.154122856
VALDUC,B,1,34,179.074780059
VALIDA,T,0,19,88.456254051
VALIDA,T,1,19,178.446615492
VAN BEETHOVEN,B,0,75,149.515949663
VAN BEETHOVEN,B,1,75,245.490838959
VAN BEETHOVEN,T,0,81,66.515075377
VAN BEETHOVEN,T,1,81,166.358928571
VAN BEVER,B,0,43,179.961811024
VAN BEVER,B,1,43,227.655667145
VAN CUTSEM,T,0,55,61.824561404
VAN CUTSEM,T,1,55,131.435643564
VAN EYCK,B,0,60,141.376843255
VAN EYCK,B,0,38,102.787569004
VAN EYCK,B,1,60,269.664082687
VAN EYCK,B,1,38,205.045317221
VAN HAELEN,T,0,51,105.369173973
VAN HAELEN,T,1,51,173.593946316
VAN KALKEN,B,0,74,142.658573984
VAN KALKEN,B,0,49,76.976963641
VAN KALKEN,B,1,74,193.268518519
VAN KALKEN,B,1,49,176.757094211
VAN PRAET,B,0,57,165.888759870
VAN PRAET,B,0,56,144.617537313
VAN PRAET,B,1,56,233.016236867
VAN PRAET,T,0,7,75.441677588
VAN PRAET,T,0,3,76.733502897
VAN PRAET,T,1,7,107.896596295
VAN PRAET,T,1,3,156.372405842
VAN ZANDE,T,0,82,90.156875098
VAN ZANDE,T,1,82,176.265379113
VANDENHOVEN,B,0,80,105.434084996
VANDENHOVEN,B,0,69,268.517482517
VANDENHOVEN,B,0,65,93.846254928
VANDENHOVEN,B,0,64,104.867068087
VANDENHOVEN,B,0,59,112.621523579
VANDENHOVEN,B,1,80,226.202643172
VANDENHOVEN,B,1,65,184.730314961
VANDENHOVEN,B,1,64,179.513513514
VANDENHOVEN,B,1,59,217.543902439
VANDER ELST,B,0,95,84.407166124
VANDER ELST,B,0,17,149.398195489
VANDER ELST,B,1,95,150.966733871
VANDER ELST,B,1,17,226.496385542
VANDER MEERSCHEN,B,0,36,127.685161699
VANDER MEERSCHEN,B,1,36,191.536813922
VANDERKINDERE,T,0,92,100.611357587
VANDERKINDERE,T,0,51,106.256247971
VANDERKINDERE,T,0,7,50.364341085
VANDERKINDERE,T,0,4,80.573240124
VANDERKINDERE,T,0,3,96.131474104
VANDERKINDERE,T,1,92,205.975535168
VANDERKINDERE,T,1,51,163.543930248
VANDERKINDERE,T,1,7,148.9
VANDERKINDERE,T,1,4,142.007341374
VANDERKINDERE,T,1,3,137.420473773
VANDERSTICHELEN,B,0,14,138.797711104
VANDERSTICHELEN,B,1,14,276.907649254
VANDERSTICHELEN,T,0,51,121.916601410
VANDERSTICHELEN,T,1,51,211.475506205
VANDERVELDE,M,0,1,79.421988337
VANDERVELDE,M,1,1,151.601777060
VANDROMME,B,0,34,96.689253793
VANDROMME,B,1,34,180.758099352
VANHELLEMONT,B,0,46,58.049127182
VANHELLEMONT,B,1,46,154.197580645
VANHUFFEL,B,0,13,143.820325203
VANHUFFEL,B,1,13,209.399393327
VANNE,B,0,54,112.190050640
VANNE,B,1,54,242.487423521
VARIA,B,0,60,136.368924085
VARIA,B,1,60,231.395604396
VEEWEYDE,B,0,74,148.581746032
VEEWEYDE,B,0,49,75.959404601
VEEWEYDE,B,1,74,201.210678211
VEEWEYDE,B,1,49,176.352791878
VEEWEYDE,M,0,5,79.225878594
VEEWEYDE,M,1,5,157.680829016
VERBEYST,B,0,14,144.494287634
VERBEYST,B,1,14,215.547647768
VERBOEKHOVEN,B,0,59,117.829439252
VERBOEKHOVEN,B,0,58,113.606284658
VERBOEKHOVEN,B,0,56,149.8285
VERBOEKHOVEN,B,1,59,235.975342466
VERBOEKHOVEN,B,1,58,238.560137457
VERBOEKHOVEN,B,1,56,252.520206363
VERBOEKHOVEN,T,0,55,63.911146642
VERBOEKHOVEN,T,1,55,158.373820755
VEREMAN,T,0,19,80.665264929
VEREMAN,T,1,19,170.734468938
VERGER,B,0,56,137.2925
VERGER,B,1,56,204.741328048
VERGOTE,B,0,28,130.999770484
VERGOTE,B,1,28,239.025150905
VERHEYLEWEGHEN,B,0,29,105.191708229
VERHEYLEWEGHEN,B,0,27,146.390173410
VERHEYLEWEGHEN,B,1,29,201.547732697
VERHEYLEWEGHEN,B,1,27,203.793536804
VERREWINKEL,B,0,43,173.466979122
VERREWINKEL,B,0,37,164.500730460
VERREWINKEL,B,1,43,232.187596899
VERREWINKEL,B,1,37,233.630081301
VERSAILLES,B,0,83,161.694600538
VERSAILLES,B,0,53,108.027735645
VERSAILLES,B,1,83,223.290155440
VERSAILLES,B,1,53,191.009870919
VERT CHASSEUR,B,0,41,132.929606157
VERT CHASSEUR,B,1,41,240.190702087
VETERANS COLON.,B,0,89,152.235826503
VETERANS COLON.,B,1,89,217.745614035
VETERINAIRES,B,0,78,88.842171717
VETERINAIRES,B,1,78,154.465116279
VIADUC E40,B,0,42,88.792294322
VIADUC E40,B,1,42,88.049664430
VICTOR ALLARD,B,0,74,158.606886657
VICTOR ALLARD,B,0,48,99.804549675
VICTOR ALLARD,B,1,74,196.956521739
VICTOR ALLARD,B,1,48,216.256296296
VICTOR HUGO,B,0,79,143.417190776
VICTOR HUGO,B,0,28,129.136234626
VICTOR HUGO,B,1,79,229.071613460
VICTOR HUGO,B,1,28,241.370652174
VIER FONTEINEN,B,0,58,133.423893487
VIER FONTEINEN,B,1,58,213.922861150
VIER HUISKENS,B,0,77,198.785100287
VIEUX CHEMIN,B,0,70,170.981119792
VIEUX CHEMIN,B,0,43,155.035328754
VIEUX CHEMIN,B,1,43,204.212065814
VIGNETTE,B,0,72,110.483679525
VIGNETTE,B,0,41,131.460952381
VIGNETTE,B,1,72,143.782258065
VIGNETTE,B,1,41,243.064139942
VILLON,B,0,66,99.483060109
VILLON,B,1,66,243.283400810
VILVOORDE STATION,B,0,58,90.740668456
VILVOORDE STATION,B,0,47,110.032654854
VILVOORDE STATION,B,1,58,167.368873603
VILVOORDE STATION,B,1,47,165.542725173
VINCOTTE,B,0,29,106.005850234
VINCOTTE,B,1,29,202.540669856
VIOLETTES,B,0,76,174.368078176
VIOLETTES,B,1,76,260.452173913
VIVIER D'OIE,B,0,43,119.849724626
VIVIER D'OIE,B,1,43,190.534108527
VLEURGAT,B,0,60,133.198886237
VLEURGAT,B,0,38,109.851526211
VLEURGAT,B,1,60,240.917534722
VLEURGAT,B,1,38,210.391271633
VLEURGAT,T,0,93,69.930796983
VLEURGAT,T,0,8,97.590817791
VLEURGAT,T,1,93,157.456416465
VLEURGAT,T,1,8,180.948947033
VLIERKENS,B,0,47,170.238043081
VLIERKENS,B,1,47,189.020338983
VOETBALCLUB,B,0,50,131.152741514
VOETBALCLUB,B,1,50,168.497584541
VOISINS,B,0,77,196.946969697
VOLTAIRE,B,0,56,156.335306227
VOLTAIRE,B,1,56,236.465317919
VOOT,B,0,28,117.176283073
VOOT,B,1,28,257.565853659
VOOT,T,0,8,100.276319080
VOOT,T,1,8,177.061611374
VTM,B,0,47,168.905775076
VTM,B,1,47,210.475853946
VUB,T,0,25,118.5
VUB,T,0,7,84.413957597
VUB,T,1,25,95.5
VUB,T,1,7,167.908742331
WAELHEM,T,0,55,69.033137663
WAELHEM,T,1,55,171.871794872
WAGON,B,0,98,201.107443820
WAGON,B,1,98,163.868686869
WAGON,T,0,97,93.406307490
WAGON,T,0,4,76.668784163
WAGON,T,1,97,207.796911197
WAGON,T,1,4,138.831386491
WAPPERS,B,0,61,127.295060080
WAPPERS,B,1,61,215.770682148
WASHINGTON,B,0,60,133.168719871
WASHINGTON,B,1,60,245.561937716
WATERBURY,B,0,50,137.536121673
WATERBURY,B,1,50,183.102564103
WATERLOO WILSON,B,0,63,106.983753501
WATERLOO WILSON,B,0,29,102.588709677
WATERLOO WILSON,B,1,63,201.295053004
WATERLOO WILSON,B,1,29,195.962809917
WATERMAEL GARE,B,0,41,118.033788174
WATERMAEL GARE,B,1,41,272.513698630
WAUTERS,B,0,75,148.955259976
WAUTERS,B,1,75,239.506493506
WAXWEILER,B,0,75,147.218536888
WAXWEILER,B,1,75,231.444995045
WERY,B,0,59,123.360034640
WERY,B,1,59,248.1
WESTLAND SHOPPING,B,0,89,98.281690141
WESTLAND SHOPPING,B,0,75,147.280263158
WESTLAND SHOPPING,B,0,53,111.532520325
WESTLAND SHOPPING,B,0,46,57.374736842
WESTLAND SHOPPING,B,1,89,203.455142232
WESTLAND SHOPPING,B,1,75,253.809224319
WESTLAND SHOPPING,B,1,53,209.148907104
WESTLAND SHOPPING,B,1,46,167.555130168
WIELS,B,0,50,158.745467999
WIELS,B,0,49,84.024694009
WIELS,B,1,50,239.898963731
WIELS,B,1,49,181.582115219
WIELS,T,0,97,101.873864783
WIELS,T,0,82,94.867851194
WIELS,T,1,97,212.317669173
WIELS,T,1,82,168.499219969
WIENER,B,0,95,80.81
WIENER,B,0,17,148.157931034
WIENER,B,1,95,127.996932515
WIENER,B,1,17,212.536789298
WIENER,T,0,8,100.409258638
WIENER,T,1,8,191.459564541
WILLEBROEK,B,0,88,146.914730483
WILLEBROEK,B,0,57,158.382451850
WILLEBROEK,B,0,20,112.531448608
WILLEBROEK,B,0,14,144.469518717
WILLEBROEK,B,1,88,208.538098979
WILLEBROEK,B,1,20,221.851420248
WILLEBROEK,B,1,14,171.510586319
WILLEMYNS,B,0,89,109.998037933
WILLEMYNS,B,0,53,110.757440890
WILLEMYNS,B,1,89,224.418141593
WILLEMYNS,B,1,53,185.630892678
WINTEROY,B,0,20,116.903973510
WINTEROY,B,1,20,235.482558140
WITLOOF,B,0,65,89.529249096
WITLOOF,B,1,65,204.982028986
WOESTE,B,0,53,110.345
WOESTE,B,1,53,193.630769231
WOESTE,T,0,51,90.476764200
WOESTE,T,1,51,137.651969981
WOLUWE SHOPPING,T,0,8,102.579777231
WOLUWE SHOPPING,T,1,8,185.339534884
WOLVENDAEL,T,0,97,101.013666352
WOLVENDAEL,T,0,92,91.686627645
WOLVENDAEL,T,1,97,203.672215109
WOLVENDAEL,T,1,92,198.818181818
WTC,B,0,88,143.959251101
WTC,B,0,58,111.674843424
WTC,B,0,57,159.715542522
WTC,B,0,46,73.381926278
WTC,B,0,20,112.980099502
WTC,B,0,14,139.564695801
WTC,B,1,88,191.229854690
WTC,B,1,58,256.229660144
WTC,B,1,46,159.332324455
WTC,B,1,20,218.234523810
WTC,B,1,14,181.041891892
YSAYE,B,0,75,152.661256175
YSAYE,B,1,75,271.993135011
YSAYE,T,0,81,68.468484848
YSAYE,T,1,81,161.360610264
YSER,B,0,58,85.262116585
YSER,B,0,46,71.290288714
YSER,B,1,58,176.829007634
YSER,B,1,46,160.434915773
YSER,M,0,6,136.212107756
YSER,M,0,2,109.534946665
YSER,M,1,6,193.195462478
YSER,M,1,2,138.528375734
YSER,T,0,51,118.540872618
YSER,T,1,51,206.668009206
ZAMAN-FOREST NAT.,T,0,97,105.485025282
ZAMAN-FOREST NAT.,T,0,82,96.513406157
ZAMAN-FOREST NAT.,T,1,97,213.291220557
ZAMAN-FOREST NAT.,T,1,82,168.009166667
ZAVELPUT,B,0,53,112.370345596
ZAVELPUT,B,0,47,94.542581212
ZAVELPUT,B,1,53,188.157770801
ZAVELPUT,B,1,47,179.633173844
ZEECRABBE,B,0,43,170.509167842
ZEECRABBE,B,0,41,135.590628853
ZEECRABBE,B,0,38,107.815987934
ZEECRABBE,B,0,37,161.231971154
ZEECRABBE,B,1,43,263.785714286
ZEECRABBE,B,1,41,235.503030303
ZEECRABBE,B,1,38,196.813765182
ZEECRABBE,B,1,37,213.326424870
ZENOBE GRAMME,B,0,69,269.415233415
ZEPHYR,B,0,27,151.603669090
ZEPHYR,B,1,27,194.338068182
