Time of the day,Hour of Time,Mode,Line Id,Stop Name,Avg. Delay Seconds
Afternoon,15,B,70,BIGARREAUX,161.730337079
Afternoon,15,B,71,ULB,70.307062436
Afternoon,15,B,71,TRONE,72.817629179
Afternoon,15,B,71,ROYALE,72.299903568
Afternoon,15,B,71,QUART.ST-BONIFACE,62.951933124
Afternoon,15,B,71,PORTE DE NAMUR,67.793721973
Afternoon,15,B,71,MUSEE D'IXELLES,71.756676558
Afternoon,15,B,71,JEANNE,63.330316742
Afternoon,15,B,71,GEO BERNIER,69.023894863
Afternoon,15,B,71,GARE CENTRALE,69.438095238
Afternoon,15,B,71,FRAITEUR,63.808362369
Afternoon,15,B,71,FLAGEY,73.795479010
Afternoon,15,B,71,FERNAND COCQ,65.125140924
Afternoon,15,B,71,ETANGS D'IXELLES,68.204545455
Afternoon,15,B,71,DELTA,66.109919571
Afternoon,15,B,71,DE BROUCKERE,59.602698651
Afternoon,15,B,71,CIM. D'IXELLES,63.031070196
Afternoon,15,B,71,CHIREC,68.875370920
Afternoon,15,B,71,BUYL,69.811463047
Afternoon,15,B,71,BOZAR,73.215789474
Afternoon,15,B,71,BEAULIEU,80.843049327
Afternoon,15,B,71,ARENBERG,70.307692308
Afternoon,15,B,72,VIGNETTE,112.659090909
Afternoon,15,B,72,ULB,70.3
Afternoon,15,B,72,ROUGE-CLOITRE,106.743589744
Afternoon,15,B,72,ROODENBERG,137
Afternoon,15,B,72,JARDIN MASSART,126.454545455
Afternoon,15,B,72,INVALIDES,110.561403509
Afternoon,15,B,72,HERRMANN-DEBROUX,97.524590164
Afternoon,15,B,72,FRAITEUR,120.25
Afternoon,15,B,72,DEMEY,101.446428571
Afternoon,15,B,72,DELTA,123.810606061
Afternoon,15,B,72,CLESSE,141.720588235
Afternoon,15,B,72,CIM. D'IXELLES,137.517241379
Afternoon,15,B,72,CHIREC,116.572916667
Afternoon,15,B,72,ADEPS,193.157480315
Afternoon,15,B,74,VICTOR ALLARD,132.169724771
Afternoon,15,B,74,VEEWEYDE,166.946969697
Afternoon,15,B,74,VAN KALKEN,140.928571429
Afternoon,15,B,74,UCCLE-STALLE,82.689393939
Afternoon,15,B,74,TREFLES,163.224242424
Afternoon,15,B,74,SAINT-DENIS,144.428571429
Afternoon,15,B,74,MEYLEMEERSCH,179.426966292
Afternoon,15,B,74,MARTIN LUTH. KING,149.832298137
Afternoon,15,B,74,MARIE CURIE,158.626373626
Afternoon,15,B,74,ILE SAINTE-HELENE,137.759868421
Afternoon,15,B,74,GARE FOREST-EST,139.217105263
Afternoon,15,B,74,FRANS HALS,163.515384615
Afternoon,15,B,74,FORESTOISE,128.816254417
Afternoon,15,B,74,FOREST NATIONAL,148.695121951
Afternoon,15,B,74,FOREST CENTRE,137.217721519
Afternoon,15,B,74,ERASME,157.956756757
Afternoon,15,B,74,EDDY MERCKX,168.335025381
Afternoon,15,B,74,DIGUE DU CANAL,142.518181818
Afternoon,15,B,74,DECROLY,134.344398340
Afternoon,15,B,74,DEBUSSY,165.777173913
Afternoon,15,B,74,CLEMENCE EVERARD,127.950649351
Afternoon,15,B,74,CHARROI,138.623052960
Afternoon,15,B,74,BERVOETS,136.938080495
Afternoon,15,B,74,AULNE,147.773913043
Afternoon,15,B,74,ARISTIDE BRIAND,164.847058824
Afternoon,15,B,75,YSAYE,171.386666667
Afternoon,15,B,75,WESTLAND SHOPPING,162.391025641
Afternoon,15,B,75,WAXWEILER,168.911314985
Afternoon,15,B,75,WAUTERS,136.254901961
Afternoon,15,B,75,VAN BEETHOVEN,169.296072508
Afternoon,15,B,75,RENE HENRY,179.782208589
Afternoon,15,B,75,POMMIER,172.227106227
Afternoon,15,B,75,HUIT HEURES,187.303225806
Afternoon,15,B,75,HOPITAL BRACOPS,182.171253823
Afternoon,15,B,75,FRUITS,176.725
Afternoon,15,B,75,COLOMBOPHILES,187.741935484
Afternoon,15,B,75,CERIA,181.656716418
Afternoon,15,B,75,CAMPUS CERIA,189.710447761
Afternoon,15,B,75,BON AIR,111.457831325
Afternoon,15,B,75,BIZET,173.711956522
Afternoon,15,B,76,VIOLETTES,134.980198020
Afternoon,15,B,76,STIJN STREUVELS,131.703703704
Afternoon,15,B,76,RING 0,145.492957746
Afternoon,15,B,76,REINE ASTRID,154.857142857
Afternoon,15,B,76,PLAINE DES SPORTS,134.641791045
Afternoon,15,B,76,OPPEM,73.6
Afternoon,15,B,76,MARMOTTE,142.764705882
Afternoon,15,B,76,LOUIS MARCELIS,110.333333333
Afternoon,15,B,76,KRAAINEM-SHOPPING,154.022222222
Afternoon,15,B,76,KRAAINEM,114.910447761
Afternoon,15,B,76,HERNALSTEEN,126.847457627
Afternoon,15,B,76,GERGEL,136.661764706
Afternoon,15,B,77,VOISINS,156.642857143
Afternoon,15,B,77,VIER HUISKENS,149.345323741
Afternoon,15,B,77,RING 0,158.217105263
Afternoon,15,B,77,REINE ASTRID,171.606060606
Afternoon,15,B,77,LONG-CHENE,168.572815534
Afternoon,15,B,77,KRAAINEM-SHOPPING,155.074193548
Afternoon,15,B,77,KRAAINEM,122.738636364
Afternoon,15,B,77,HIPPODROME,79.433789954
Afternoon,15,B,77,GERGEL,172.305343511
Afternoon,15,B,77,EGLISE WEZEMBEEK,162.548672566
Afternoon,15,B,77,DEUTSCHE SCHULE,169.346938776
Afternoon,15,B,78,VETERINAIRES,67.942528736
Afternoon,15,B,78,PETITE ILE,90.877419355
Afternoon,15,B,78,MOZART,181.432835821
Afternoon,15,B,78,LABEUR,131.706422018
Afternoon,15,B,78,INTERNATIONAL,152.391304348
Afternoon,15,B,78,HUMANITE,111.565656566
Afternoon,15,B,78,HERMES,133.924574209
Afternoon,15,B,78,GARE DU MIDI,143.660049628
Afternoon,15,B,78,ELOY,71.333333333
Afternoon,15,B,78,DIGUE DU CANAL,134.019607843
Afternoon,15,B,78,DEUX GARES,73.033557047
Afternoon,15,B,78,BOLLINCKX,142.810810811
Afternoon,15,B,79,VICTOR HUGO,162.899297424
Afternoon,15,B,79,THIRY-WOLUWE,154.148305085
Afternoon,15,B,79,SCHUMAN,110.735483871
Afternoon,15,B,79,PLEIADES,156.538461538
Afternoon,15,B,79,MOUNIER,149.912820513
Afternoon,15,B,79,MICHEL-ANGE,171.403940887
Afternoon,15,B,79,MARCEL THIRY,162.779411765
Afternoon,15,B,79,KRAAINEM,108.921666667
Afternoon,15,B,79,JAMBLINNE DE MEUX,157.717532468
Afternoon,15,B,79,HOF TER MUSSCHEN,157.907079646
Afternoon,15,B,79,GULLEDELLE,164.5
Afternoon,15,B,79,GUEUX,163.883977901
Afternoon,15,B,79,DIVIN SAUVEUR,162.512820513
Afternoon,15,B,79,DIAMANT,157.372839506
Afternoon,15,B,79,COLONEL BOURG,155.893890675
Afternoon,15,B,79,CLINIQUES-UCL,166.509157509
Afternoon,15,B,79,CARENE,154.120879121
Afternoon,15,B,79,CAPRICORNE,156.287735849
Afternoon,15,B,79,AUDITOIRES-UCL,145.577540107
Afternoon,15,B,79,ARIANE,160.840390879
Afternoon,15,B,79,ANDROMEDE,167.734317343
Afternoon,15,B,80,VANDENHOVEN,95.068702290
Afternoon,15,B,80,TWYENINCK,90.955974843
Afternoon,15,B,80,TRONE,99.757281553
Afternoon,15,B,80,SCIENCE,91.466666667
Afternoon,15,B,80,PORTE DE NAMUR,87.775914634
Afternoon,15,B,80,PADUWA,100.046263345
Afternoon,15,B,80,MUSEUM,98.781209781
Afternoon,15,B,80,MONTGOMERY,83.129979036
Afternoon,15,B,80,MEUDON,90.25
Afternoon,15,B,80,MERODE,86.576056338
Afternoon,15,B,80,LUXEMBOURG,92.820037106
Afternoon,15,B,80,LEMAN,91.646226415
Afternoon,15,B,80,JULES BORDET,99.019271949
Afternoon,15,B,80,JOURDAN,90.302238806
Afternoon,15,B,80,IDALIE,98.057401813
Afternoon,15,B,80,ICHEC,85.910052910
Afternoon,15,B,80,HEYDENBERG,95.027538726
Afternoon,15,B,80,HAREN,68.393223819
Afternoon,15,B,80,GEORGES HENRI,95.344036697
Afternoon,15,B,80,GAULOIS,82.282647585
Afternoon,15,B,80,GARE DE HAREN-SUD,86.618925831
Afternoon,15,B,80,FEVRIER,94.964959569
Afternoon,15,B,80,ETANGS,91.117391304
Afternoon,15,B,80,DIABLOTINS,101.818181818
Afternoon,15,B,80,DEGROOFF,90.934713376
Afternoon,15,B,80,DA VINCI,101.461864407
Afternoon,15,B,80,CORTENBACH,91.520169851
Afternoon,15,B,80,COLONEL BOURG,98.382352941
Afternoon,15,B,80,CIM. DE BRUXELLES,102.663185379
Afternoon,15,B,80,CARENE,103.284722222
Afternoon,15,B,80,BORDET STATION,102.511033682
Afternoon,15,B,80,BIPLAN,89.996078431
Afternoon,15,B,80,ARTEMIS,100.960199005
Afternoon,15,B,83,VERSAILLES,132.679640719
Afternoon,15,B,83,VAL MARIA,112.556179775
Afternoon,15,B,83,STIENON,105.193939394
Afternoon,15,B,83,SQ. DU CENTENAIRE,117.634615385
Afternoon,15,B,83,SORENSEN,104.407960199
Afternoon,15,B,83,ROI BAUDOUIN,111.939759036
Afternoon,15,B,83,RENIERS,102.64
Afternoon,15,B,83,PAMPOEL,142.799442897
Afternoon,15,B,83,PALAIS 12,122.544303797
Afternoon,15,B,83,PAGODES,126.125348189
Afternoon,15,B,83,NEREUS,115.905198777
Afternoon,15,B,83,LONG BONNIER,141.334128878
Afternoon,15,B,83,LE ROUX,111.924932976
Afternoon,15,B,83,HOPITAL BRUGMANN,109.47
Afternoon,15,B,83,HOP. DES ENFANTS,100.135922330
Afternoon,15,B,83,HEYSEL,124.2625
Afternoon,15,B,83,GARE DE BERCHEM,115.411764706
Afternoon,15,B,83,FORUM,128.506147541
Afternoon,15,B,83,EUGENE TOUSSAINT,105.876543210
Afternoon,15,B,83,ESPLANADE,115.042424242
Afternoon,15,B,83,DE WAND,129.559352518
Afternoon,15,B,83,DE VILLEGAS,168.654545455
Afternoon,15,B,83,CROCQ,117.662650602
Afternoon,15,B,83,CRAETBOS,156.611940299
Afternoon,15,B,83,BONAVENTURE,124.603448276
Afternoon,15,B,83,BOIS DES ILES,170.108695652
Afternoon,15,B,83,BEYSEGHEM,138.421686747
Afternoon,15,B,83,BERGDAL,114.537037037
Afternoon,15,B,83,BEECKMANS,121.482876712
Afternoon,15,B,83,BASILIX,160.153153153
Afternoon,15,B,86,TOUR ET TAXIS,129.35625
Afternoon,15,B,86,TAMARIS,109.390029326
Afternoon,15,B,86,SAVONNERIE,142.631884058
Afternoon,15,B,86,RIBAUCOURT,148.985645933
Afternoon,15,B,86,QUATRE-VENTS,117.845890411
Afternoon,15,B,86,POUCHKINE,150.893162393
Afternoon,15,B,86,NEKKERSDAL,148.108333333
Afternoon,15,B,86,MERCHTEM,147.552486188
Afternoon,15,B,86,MACHTENS,71.626966292
Afternoon,15,B,86,JOSEPH BAECK,107.022452504
Afternoon,15,B,86,GARE DE L'OUEST,100.751576293
Afternoon,15,B,86,ETANGS NOIRS,133.1175
Afternoon,15,B,86,ENTREPOT,131.877697842
Afternoon,15,B,86,ELEPHANT,140.277372263
Afternoon,15,B,86,DUCHESSE BRABANT,145.328897338
Afternoon,15,B,86,DUBOIS,106.812903226
Afternoon,15,B,86,DIEUDONNE LEFEVRE,131.997674419
Afternoon,15,B,86,CONDOR,99.279569892
Afternoon,15,B,86,COMTE DE FLANDRE,140.956112853
Afternoon,15,B,86,BORNE,141.908256881
Afternoon,15,B,86,BOCKSTAEL,141.877245509
Afternoon,15,B,86,AVENUE DU PORT,128.324691358
Afternoon,15,B,87,THYM,105.677938808
Afternoon,15,B,87,TAMARIS,93.976863753
Afternoon,15,B,87,SORENSEN,80.159779614
Afternoon,15,B,87,SIMONIS,94.733695652
Afternoon,15,B,87,SEPT ETOILES,91.386363636
Afternoon,15,B,87,RIETHUISEN,80.774793388
Afternoon,15,B,87,PARC MONNET,95.670014347
Afternoon,15,B,87,PARC ELISABETH,87.812785388
Afternoon,15,B,87,NEUBERGER,90.357466063
Afternoon,15,B,87,NEREUS,91.428940568
Afternoon,15,B,87,MARICOLLES,96.222929936
Afternoon,15,B,87,LOWET,87.663888889
Afternoon,15,B,87,JOSEPH BAECK,90.041304348
Afternoon,15,B,87,HUNDERENVELD,100.433333333
Afternoon,15,B,87,HOOGBOSCH,102.278894472
Afternoon,15,B,87,HET VEROOST,83.381656805
Afternoon,15,B,87,GARE DE BERCHEM,112.728464419
Afternoon,15,B,87,GANSHOREN-SPORT,84.595166163
Afternoon,15,B,87,ELBERS,101.255965293
Afternoon,15,B,87,DUBOIS,91.357142857
Afternoon,15,B,87,CONDOR,100.444084279
Afternoon,15,B,87,COLLEGE S.-COEUR,87.276955603
Afternoon,15,B,87,CIMETIERES,105.132762313
Afternoon,15,B,87,CHOPIN,86.739130435
Afternoon,15,B,87,CANDRIES,105.352409639
Afternoon,15,B,87,BROEK,106.928571429
Afternoon,15,B,87,BOIS DES ILES,89.988584475
Afternoon,15,B,87,BERCHEM-SHOPPING,106.087260035
Afternoon,15,B,87,BEEKKANT,72.630845771
Afternoon,15,B,87,BEECKMANS,81.755593804
Afternoon,15,B,87,BASILIX,87.352589641
Afternoon,15,B,88,WTC,149.098591549
Afternoon,15,B,88,WILLEBROEK,142.968468468
Afternoon,15,B,88,UZ-VUB,119.253776435
Afternoon,15,B,88,UZ-PEDIATRIE,151.044776119
Afternoon,15,B,88,UZ BRUSSEL,141.847133758
Afternoon,15,B,88,TOUR ET TAXIS,122.163763066
Afternoon,15,B,88,ROGIER,151.101328904
Afternoon,15,B,88,PRINCE LEOPOLD,140.939890710
Afternoon,15,B,88,POUCHKINE,130.983146067
Afternoon,15,B,88,NEKKERSDAL,144.897777778
Afternoon,15,B,88,LORGE,126.921501706
Afternoon,15,B,88,JACOBS FONTAINE,138.397553517
Afternoon,15,B,88,HOP. DES ENFANTS,127.939102564
Afternoon,15,B,88,GUILL. DE GREEF,134.356164384
Afternoon,15,B,88,GARE DU NORD,147.373801917
Afternoon,15,B,88,GARE DE JETTE,135.225
Afternoon,15,B,88,ENTREPOT,116.387195122
Afternoon,15,B,88,EMILE DELVA,125.503667482
Afternoon,15,B,88,DUYSBURGH,153.459627329
Afternoon,15,B,88,DIEUDONNE LEFEVRE,125.267558528
Afternoon,15,B,88,DE BROUCKERE,132.808009423
Afternoon,15,B,88,CROCQ,133.804597701
Afternoon,15,B,88,CIM. DE JETTE,150.175879397
Afternoon,15,B,88,BOULE ET BILL,128.008547009
Afternoon,15,B,88,BOCKSTAEL,149.115257958
Afternoon,15,B,88,AUDREY HEPBURN,152.250626566
Afternoon,15,B,88,ARBRE BALLON,139.748091603
Afternoon,15,B,89,WILLEMYNS,86.088967972
Afternoon,15,B,89,WESTLAND SHOPPING,93.770270270
Afternoon,15,B,89,VETERANS COLON.,102.349673203
Afternoon,15,B,89,TRIANGLE,166.743589744
Afternoon,15,B,89,SCHEUT,105.089866157
Afternoon,15,B,89,RUE DE L'OBUS,101.210218978
Afternoon,15,B,89,PRINCE DE LIEGE,101.208672087
Afternoon,15,B,89,PORTE DE NINOVE,157.177383592
Afternoon,15,B,89,PORTE DE FLANDRE,148.659523810
Afternoon,15,B,89,PETERBOS,81.938666667
Afternoon,15,B,89,PAULSEN,82.947598253
Afternoon,15,B,89,JACQUES BREL,98.338199513
Afternoon,15,B,89,GARE CENTRALE,129.472222222
Afternoon,15,B,89,FRUITS,83.837438424
Afternoon,15,B,89,DUCHESSE BRABANT,117.432432432
Afternoon,15,B,89,DELACROIX,94.768768769
Afternoon,15,B,89,DE BROUCKERE,155.328871893
Afternoon,15,B,89,DANSAERT,157.679752066
Afternoon,15,B,89,BOURSE,151.381818182
Afternoon,15,B,89,ARENBERG,167.508650519
Afternoon,15,B,95,WIENER,75.580645161
Afternoon,15,B,95,VANDER ELST,61.227436823
Afternoon,15,B,95,TRONE,66.25
Afternoon,15,B,95,THYS,69.572602740
Afternoon,15,B,95,SCIENCE,68.544303797
Afternoon,15,B,95,ROYALE,71.168130489
Afternoon,15,B,95,RODIN,62.852090032
Afternoon,15,B,95,RELAIS,64.587755102
Afternoon,15,B,95,PETIT SABLON,78.171875
Afternoon,15,B,95,MIRAVAL,88
Afternoon,15,B,95,LUXEMBOURG,71.506306306
Afternoon,15,B,95,LES 3 TILLEULS,57.182795699
Afternoon,15,B,95,KEYM,62.694382022
Afternoon,15,B,95,IDALIE,67.133928571
Afternoon,15,B,95,GRAND SABLON,82.727678571
Afternoon,15,B,95,GERMOIR,66.872282609
Afternoon,15,B,95,FAUCONNERIE,56.954545455
Afternoon,15,B,95,ETTERBEEK GARE,74.403908795
Afternoon,15,B,95,DELPORTE,67.420382166
Afternoon,15,B,95,CIM. D'IXELLES,70.216266174
Afternoon,15,B,95,CERISAIE,56.093525180
Afternoon,15,B,95,CALYPSO 2000,55.368421053
Afternoon,15,B,95,BLYCKAERTS,68.080110497
Afternoon,15,B,95,BIBLIOTHEQUE,67.090909091
Afternoon,15,B,95,ARCADES,57.841666667
Afternoon,15,B,98,WAGON,271.561904762
Afternoon,15,B,98,PATHE,199.771689498
Afternoon,15,B,98,MOZART,153.666666667
Afternoon,15,B,98,HEROS,136.724637681
Afternoon,15,B,98,GLOBE,234.197674419
Afternoon,15,B,98,EGIDE VAN OPHEM,247.526785714
Afternoon,15,B,98,EGGERGAT,251.915662651
Afternoon,15,B,98,DROGENBOS-SHOP.,161.044554455
Afternoon,15,B,98,DORENT,209.200803213
Afternoon,15,B,98,CERIA,197.011406844
Afternoon,15,B,98,CARREFOUR STALLE,203.226890756
Afternoon,15,B,98,BOLLINCKX,128.475728155
Afternoon,15,M,1,VANDERVELDE,65.717647059
Afternoon,15,M,1,TOMBERG,65.412587413
Afternoon,15,M,1,STOCKEL,69.819819820
Afternoon,15,M,1,SCHUMAN,71.3
Afternoon,15,M,1,SAINTE-CATHERINE,72.284955752
Afternoon,15,M,1,ROODEBEEK,73.363095238
Afternoon,15,M,1,PARC,67.053738318
Afternoon,15,M,1,MONTGOMERY,65.375572519
Afternoon,15,M,1,MERODE,66.879360465
Afternoon,15,M,1,MAELBEEK,71.036290323
Afternoon,15,M,1,JOSEPH.-CHARLOTTE,69.051679587
Afternoon,15,M,1,GRIBAUMONT,69.031111111
Afternoon,15,M,1,GARE DE L'OUEST,146.055555556
Afternoon,15,M,1,GARE CENTRALE,69.227166276
Afternoon,15,M,1,ETANGS NOIRS,73.748137109
Afternoon,15,M,1,DE BROUCKERE,70.563748080
Afternoon,15,M,1,CRAINHEM,71.766738661
Afternoon,15,M,1,COMTE DE FLANDRE,76.480885312
Afternoon,15,M,1,BEEKKANT,75.709939148
Afternoon,15,M,1,ARTS-LOI,68.216494845
Afternoon,15,M,1,ALMA,75.826086957
Afternoon,15,M,2,YSER,105.164644714
Afternoon,15,M,2,TRONE,111.191321499
Afternoon,15,M,2,SIMONIS,97.301418440
Afternoon,15,M,2,ROGIER,106.655172414
Afternoon,15,M,2,RIBAUCOURT,103.005050505
Afternoon,15,M,2,PORTE DE NAMUR,111.854867257
Afternoon,15,M,2,PORTE DE HAL,113.227184466
Afternoon,15,M,2,OSSEGHEM,115.054989817
Afternoon,15,M,2,MADOU,107.523904382
Afternoon,15,M,2,LOUISE,113.697813121
Afternoon,15,M,2,HOTEL DES MONNAIES,113.505952381
Afternoon,15,M,2,GARE DU MIDI,115.25
Afternoon,15,M,2,GARE DE L'OUEST,116.123913043
Afternoon,15,M,2,ELISABETH,92.752066116
Afternoon,15,M,2,DELACROIX,116.579737336
Afternoon,15,M,2,CLEMENCEAU,116.630824373
Afternoon,15,M,2,BOTANIQUE,105.609311741
Afternoon,15,M,2,BEEKKANT,115.944444444
Afternoon,15,M,2,ARTS-LOI,107.548094374
Afternoon,15,M,5,VEEWEYDE,62.376098418
Afternoon,15,M,5,THIEFFRY,65.411885246
Afternoon,15,M,5,SCHUMAN,73.958677686
Afternoon,15,M,5,SAINTE-CATHERINE,65.737804878
Afternoon,15,M,5,SAINT-GUIDON,65.572864322
Afternoon,15,M,5,PETILLON,79.063314711
Afternoon,15,M,5,PARC,72.302107728
Afternoon,15,M,5,MERODE,69.036163522
Afternoon,15,M,5,MAELBEEK,73.391480730
Afternoon,15,M,5,LA ROUE,60.761229314
Afternoon,15,M,5,JACQUES BREL,66.346578366
Afternoon,15,M,5,HERRMANN-DEBROUX,61.569579288
Afternoon,15,M,5,HANKAR,71.072289157
Afternoon,15,M,5,GARE DE L'OUEST,65.744155844
Afternoon,15,M,5,GARE CENTRALE,67.759213759
Afternoon,15,M,5,ETANGS NOIRS,66.878727634
Afternoon,15,M,5,ERASME,59.177419355
Afternoon,15,M,5,EDDY MERCKX,58.894845361
Afternoon,15,M,5,DEMEY,60.745803357
Afternoon,15,M,5,DELTA,63.089979550
Afternoon,15,M,5,DE BROUCKERE,65.358834244
Afternoon,15,M,5,COMTE DE FLANDRE,69.639705882
Afternoon,15,M,5,CERIA,57.330922242
Afternoon,15,M,5,BIZET,60.625581395
Afternoon,15,M,5,BEEKKANT,71.195161290
Afternoon,15,M,5,BEAULIEU,65.247950820
Afternoon,15,M,5,AUMALE,64.934397163
Afternoon,15,M,5,ARTS-LOI,67.825641026
Afternoon,15,M,6,YSER,136.631669535
Afternoon,15,M,6,TRONE,132.856152513
Afternoon,15,M,6,STUYVENBERGH,155.197255575
Afternoon,15,M,6,SIMONIS,141.018624642
Afternoon,15,M,6,ROI BAUDOUIN,138.135379061
Afternoon,15,M,6,ROGIER,142.178633975
Afternoon,15,M,6,RIBAUCOURT,141.984126984
Afternoon,15,M,6,PORTE DE NAMUR,138.495098039
Afternoon,15,M,6,PORTE DE HAL,139.844405594
Afternoon,15,M,6,PANNENHUIS,143.910355487
Afternoon,15,M,6,OSSEGHEM,142.055732484
Afternoon,15,M,6,MADOU,139.526678141
Afternoon,15,M,6,LOUISE,140.969798658
Afternoon,15,M,6,HOUBA-BRUGMANN,156.954838710
Afternoon,15,M,6,HOTEL DES MONNAIES,143.637898687
Afternoon,15,M,6,HEYSEL,160.995645864
Afternoon,15,M,6,GARE DU MIDI,137.711246201
Afternoon,15,M,6,GARE DE L'OUEST,141.714285714
Afternoon,15,M,6,ELISABETH,127.199494949
Afternoon,15,M,6,DELACROIX,140.725552050
Afternoon,15,M,6,CLEMENCEAU,140.030973451
Afternoon,15,M,6,BOTANIQUE,146.960207612
Afternoon,15,M,6,BOCKSTAEL,144.269911504
Afternoon,15,M,6,BELGICA,142.641255605
Afternoon,15,M,6,BEEKKANT,138.396797153
Afternoon,15,M,6,ARTS-LOI,137.461675579
Afternoon,15,T,3,VANDERKINDERE,89.8
Afternoon,15,T,3,VAN PRAET,81.427318296
Afternoon,15,T,3,THOMAS,101.504725898
Afternoon,15,T,3,ROGIER,88.407407407
Afternoon,15,T,3,PORTE DE HAL,81.454138702
Afternoon,15,T,3,PARVIS ST-GILLES,88.091168091
Afternoon,15,T,3,MASUI,94.375
Afternoon,15,T,3,MABRU,92.567796610
Afternoon,15,T,3,LEMONNIER,93.230460922
Afternoon,15,T,3,JULES DE TROOZ,91.8825
Afternoon,15,T,3,HORTA,92.432801822
Afternoon,15,T,3,HEEMBEEK,81.641509434
Afternoon,15,T,3,GARE DU NORD,84.730474732
Afternoon,15,T,3,GARE DU MIDI,86.029717682
Afternoon,15,T,3,ESPLANADE,98.865030675
Afternoon,15,T,3,DOCKS BRUXSEL,85.317142857
Afternoon,15,T,3,DE WAND,78.329588015
Afternoon,15,T,3,DE BROUCKERE,98.016393443
Afternoon,15,T,3,CHURCHILL,114.960451977
Afternoon,15,T,3,BUISSONNETS,77.616901408
Afternoon,15,T,3,BOURSE,93.6
Afternoon,15,T,3,BERKENDAEL,85.540856031
Afternoon,15,T,3,ARAUCARIA,76.099656357
Afternoon,15,T,3,ANNEESSENS,88.032432432
Afternoon,15,T,3,ALBERT,91.625
Afternoon,15,T,4,WAGON,74.426332288
Afternoon,15,T,4,VANDERKINDERE,71.934453782
Afternoon,15,T,4,STALLE (P),78.512641674
Afternoon,15,T,4,ROGIER,90.127272727
Afternoon,15,T,4,PORTE DE HAL,78.519181586
Afternoon,15,T,4,PARVIS ST-GILLES,85.533175355
Afternoon,15,T,4,MESSIDOR,71.703767123
Afternoon,15,T,4,LEMONNIER,76.911290323
Afternoon,15,T,4,HORTA,78.175050302
Afternoon,15,T,4,HEROS,72.601915185
Afternoon,15,T,4,GLOBE,75.562574493
Afternoon,15,T,4,GARE DU NORD,86.141666667
Afternoon,15,T,4,GARE DU MIDI,83.343178622
Afternoon,15,T,4,EGIDE VAN OPHEM,73.624489796
Afternoon,15,T,4,DE BROUCKERE,91.748704663
Afternoon,15,T,4,CARREFOUR STALLE,75.654676259
Afternoon,15,T,4,BOURSE,76.141891892
Afternoon,15,T,4,BOETENDAEL,71.870796460
Afternoon,15,T,4,BERKENDAEL,71.953929539
Afternoon,15,T,4,ANNEESSENS,81.85
Afternoon,15,T,4,ALBERT,76.635
Afternoon,15,T,7,VUB,89.091932458
Afternoon,15,T,7,VANDERKINDERE,18.5
Afternoon,15,T,7,VAN PRAET,71.975552969
Afternoon,15,T,7,SAINT-LAMBERT,68.317647059
Afternoon,15,T,7,ROFFIAEN,91.659971306
Afternoon,15,T,7,PRINC. ELISABETH,87.190476190
Afternoon,15,T,7,PETILLON,99.242424242
Afternoon,15,T,7,MONTGOMERY,89.201030928
Afternoon,15,T,7,MEISER,90.388012618
Afternoon,15,T,7,LOUIS BERTRAND,83.149509804
Afternoon,15,T,7,LONGCHAMP,91.022222222
Afternoon,15,T,7,LEOPOLD III,84.207741935
Afternoon,15,T,7,LEGRAND,83.104587156
Afternoon,15,T,7,HOP. PAUL BRIEN,85.528301887
Afternoon,15,T,7,HEYSEL,72.165077036
Afternoon,15,T,7,HELIOTROPES,83.970873786
Afternoon,15,T,7,HEEMBEEK,69.399445215
Afternoon,15,T,7,GOSSART,82.580281690
Afternoon,15,T,7,GEORGES HENRI,89.621928166
Afternoon,15,T,7,ETTERBEEK GARE,91.403273810
Afternoon,15,T,7,DOCKS BRUXSEL,84.970310391
Afternoon,15,T,7,DIAMANT,88.784810127
Afternoon,15,T,7,DEMOLDER,90.450892857
Afternoon,15,T,7,DE WAND,72.427745665
Afternoon,15,T,7,CHURCHILL,72.648905804
Afternoon,15,T,7,CHAZAL,79.918867925
Afternoon,15,T,7,CAVELL,82.714801444
Afternoon,15,T,7,CAMBRE-ETOILE,84.496173469
Afternoon,15,T,7,BUYL,83.066577896
Afternoon,15,T,7,BUISSONNETS,70.350912779
Afternoon,15,T,7,BOILEAU,88.032
Afternoon,15,T,7,BASCULE,79.665079365
Afternoon,15,T,7,ARSENAL,92.224489796
Afternoon,15,T,7,ARAUCARIA,67.946564885
Afternoon,15,T,8,WOLUWE SHOPPING,67.799618321
Afternoon,15,T,8,WIENER,80.012750455
Afternoon,15,T,8,VOOT,61.28
Afternoon,15,T,8,VLEURGAT,86.971061093
Afternoon,15,T,8,ULB,82.757700205
Afternoon,15,T,8,TENREUKEN,92.681093394
Afternoon,15,T,8,STEPHANIE,81.367303609
Afternoon,15,T,8,SOLBOSCH,87.766
Afternoon,15,T,8,ROODEBEEK,84.606086957
Afternoon,15,T,8,ROND-PT SOUVERAIN,83.422178988
Afternoon,15,T,8,PARC SENY,95.136597938
Afternoon,15,T,8,PARC DES SOURCES,69.965346535
Afternoon,15,T,8,MUSEE DU TRAM,82.792525773
Afternoon,15,T,8,MARIE-JOSE,84.166666667
Afternoon,15,T,8,LOUISE,88.869047619
Afternoon,15,T,8,LEGRAND,88.032159265
Afternoon,15,T,8,JEANNE,88.491666667
Afternoon,15,T,8,HIPPOD. BOITSFORT,80.673300166
Afternoon,15,T,8,HERRMANN-DEBROUX,95.947666195
