Line Id,Point Id,Day Of Week,Avg. Delay Seconds
58,2088,Saturday,178.249283668
58,2088,Friday,93.032258065
58,2088,Thursday,83.643724696
58,2088,Wednesday,97.815631263
58,2088,Tuesday,115.679566563
58,2088,Monday,106.653543307
58,2088,Sunday,194.683848797
58,2089,Saturday,294.293785311
58,2089,Friday,119.432926829
58,2089,Thursday,108.329192547
58,2089,Wednesday,100.278225806
58,2089,Tuesday,120.185628743
58,2089,Monday,125.772413793
58,2089,Sunday,287.583333333
58,2207,Saturday,327.066666667
58,2207,Friday,122.756097561
58,2207,Thursday,102.216049383
58,2207,Wednesday,107.477064220
58,2207,Tuesday,132.478632479
58,2207,Monday,118.090614887
58,2207,Sunday,303.938931298
58,2237,Saturday,176.392026578
58,2237,Friday,85.921161826
58,2237,Thursday,88.924302789
58,2237,Wednesday,103.198614319
58,2237,Tuesday,116.601123596
58,2237,Monday,107.840579710
58,2237,Sunday,189.928853755
58,2238,Saturday,192.797356828
58,2238,Friday,93.323383085
58,2238,Thursday,86.966346154
58,2238,Wednesday,111.310897436
58,2238,Tuesday,114.455026455
58,2238,Monday,100.260053619
58,2238,Sunday,191.211538462
58,2239,Saturday,205.922580645
58,2239,Friday,101.049056604
58,2239,Thursday,84.943060498
58,2239,Wednesday,117.906323185
58,2239,Tuesday,121.066666667
58,2239,Monday,116.952029520
58,2239,Sunday,202.161716172
58,2269,Saturday,144.59375
58,2269,Friday,93.273584906
58,2269,Thursday,74.32
58,2269,Wednesday,72.049019608
58,2269,Tuesday,92.666666667
58,2269,Monday,89.203703704
58,2269,Sunday,164.256410256
58,2271,Saturday,162.278106509
58,2271,Friday,96.989304813
58,2271,Thursday,89.260869565
58,2271,Wednesday,88.768907563
58,2271,Tuesday,117.031884058
58,2271,Monday,100.777049180
58,2271,Sunday,186.467625899
58,2587,Saturday,173.240816327
58,2587,Friday,97.784037559
58,2587,Thursday,85.041666667
58,2587,Wednesday,95.209580838
58,2587,Tuesday,120.557251908
58,2587,Monday,99.448637317
58,2587,Sunday,185.175257732
58,2831,Saturday,186.423214286
58,2831,Friday,62.254515599
58,2831,Thursday,72.030303030
58,2831,Wednesday,78.552099533
58,2831,Tuesday,92.537534033
58,2831,Monday,91.051731509
58,2831,Sunday,164.112426036
58,2898,Saturday,229.133047210
58,2898,Friday,111.118918919
58,2898,Thursday,94.731578947
58,2898,Wednesday,105.624561404
58,2898,Tuesday,126.240786241
58,2898,Monday,138.462068966
58,2898,Sunday,221.887804878
58,5740,Saturday,248.490909091
58,5740,Friday,95.575892857
58,5740,Thursday,91.586065574
58,5740,Wednesday,91.378746594
58,5740,Tuesday,122.633707865
58,5740,Monday,122.051724138
58,5740,Sunday,254.511627907
58,5741,Saturday,270.799107143
58,5741,Friday,91.747081712
58,5741,Thursday,96.89453125
58,5741,Wednesday,96.170347003
58,5741,Tuesday,123.207792208
58,5741,Monday,114.387019231
58,5741,Sunday,267.933333333
58,5742,Saturday,289.790450928
58,5742,Friday,104.392857143
58,5742,Thursday,105.412234043
58,5742,Wednesday,97.475743349
58,5742,Tuesday,117.787913341
58,5742,Monday,120.804909561
58,5742,Sunday,290.791176471
58,5760,Saturday,256.708737864
58,5760,Friday,117.929824561
58,5760,Thursday,107.840206186
58,5760,Wednesday,115.706611570
58,5760,Tuesday,155.447802198
58,5760,Monday,133.287804878
58,5760,Sunday,259.582278481
58,5761,Saturday,208.155279503
58,5761,Friday,127.260143198
58,5761,Thursday,137.719512195
58,5761,Wednesday,143.027932961
58,5761,Tuesday,148.278504673
58,5761,Monday,157.381151832
58,5761,Sunday,245.372972973
58,5905,Saturday,80.25
58,5905,Friday,84.625
58,5905,Thursday,315
58,5905,Wednesday,242.5
58,5905,Tuesday,165.363636364
58,5905,Monday,155.857142857
58,5906,Saturday,221.5
58,5906,Friday,112.692307692
58,5906,Thursday,153
58,5906,Wednesday,153.177215190
58,5906,Tuesday,158.387931034
58,5906,Monday,151.044247788
58,5906,Sunday,275.690476190
58,5908,Saturday,193.663793103
58,5908,Friday,126.191304348
58,5908,Thursday,141.316666667
58,5908,Wednesday,149.147928994
58,5908,Tuesday,147.898734177
58,5908,Monday,160.631147541
58,5908,Sunday,203.340206186
58,5910,Saturday,177.637254902
58,5910,Friday,125.289473684
58,5910,Thursday,122.605042017
58,5910,Wednesday,147.083870968
58,5910,Tuesday,145.768472906
58,5910,Monday,155.260273973
58,5910,Sunday,200.666666667
58,5911,Saturday,182.157894737
58,5911,Friday,119.171232877
58,5911,Thursday,129.76
58,5911,Wednesday,148.849673203
58,5911,Tuesday,146.537735849
58,5911,Monday,144.701834862
58,5911,Sunday,229.427083333
58,5913,Saturday,189.339393939
58,5913,Friday,119.427631579
58,5913,Thursday,131.516556291
58,5913,Wednesday,148.828947368
58,5913,Tuesday,148.643564356
58,5913,Monday,159.841423948
58,5913,Sunday,216.705035971
58,5958,Saturday,234.379562044
58,5958,Friday,124.022388060
58,5958,Thursday,123.608
58,5958,Wednesday,121.232954545
58,5958,Tuesday,141.337121212
58,5958,Monday,139.981203008
58,5958,Sunday,251.361111111
58,5959,Saturday,228.457516340
58,5959,Friday,116.018867925
58,5959,Thursday,118.964071856
58,5959,Wednesday,127.418410042
58,5959,Tuesday,155.039660057
58,5959,Monday,143.616883117
58,5959,Sunday,279.7
58,5961,Saturday,228.198473282
58,5961,Friday,120.735714286
58,5961,Thursday,123.156462585
58,5961,Wednesday,121.559139785
58,5961,Tuesday,137.713768116
58,5961,Monday,138.716417910
58,5961,Sunday,248.544715447
58,5965,Saturday,235.431372549
58,5965,Friday,134.488372093
58,5965,Thursday,110.978260870
58,5965,Wednesday,124.623595506
58,5965,Tuesday,139.110619469
58,5965,Monday,127.211267606
58,5965,Sunday,245.371428571
58,5967,Saturday,212.860215054
58,5967,Friday,109.339130435
58,5967,Thursday,130.313043478
58,5967,Wednesday,126.611940299
58,5967,Tuesday,143.683333333
58,5967,Monday,146.878612717
58,5967,Sunday,234.178082192
58,5968,Saturday,202.784172662
58,5968,Friday,140.271428571
58,5968,Thursday,128.126760563
58,5968,Wednesday,128.601036269
58,5968,Tuesday,146.057915058
58,5968,Monday,147.205128205
58,5968,Sunday,253.039215686
58,6123,Saturday,311.475770925
58,6123,Friday,112.036363636
58,6123,Thursday,101.817307692
58,6123,Wednesday,95.622418879
58,6123,Tuesday,127.844907407
58,6123,Monday,125.947494033
58,6123,Sunday,300.247311828
58,6459,Saturday,250.945454545
58,6459,Friday,101.080267559
58,6459,Thursday,103.358208955
58,6459,Wednesday,103.859183673
58,6459,Tuesday,130.821382008
58,6459,Monday,124.939622642
58,6459,Sunday,248.847769029
58,6461,Saturday,249.179723502
58,6461,Friday,103.74375
58,6461,Thursday,81.600840336
58,6461,Wednesday,81.954128440
58,6461,Tuesday,112.990697674
58,6461,Monday,108.497142857
58,6461,Sunday,235.037037037
58,9025,Saturday,325.074204947
58,9025,Friday,121.789699571
58,9025,Thursday,102.139534884
58,9025,Wednesday,106.366265060
58,9025,Tuesday,131.073298429
58,9025,Monday,126.199630314
58,9025,Sunday,315
58,9751,Saturday,169.967297762
58,9751,Friday,82.194915254
58,9751,Thursday,98.962962963
58,9751,Wednesday,90.550387597
58,9751,Tuesday,91.022978723
58,9751,Monday,89.294871795
58,9751,Sunday,164.774914089
58,9753,Saturday,147.919028340
58,9753,Friday,125.397590361
58,9753,Thursday,146.890052356
58,9753,Wednesday,131.398026316
58,9753,Tuesday,141.532608696
58,9753,Monday,143.635775862
58,9753,Sunday,146.036199095
58,9754,Saturday,162.895061728
58,9754,Friday,118.468965517
58,9754,Thursday,131.753086420
58,9754,Wednesday,123.548117155
58,9754,Tuesday,135.7875
58,9754,Monday,139.60625
58,9754,Sunday,174.267973856
58,9755,Saturday,175.975609756
58,9755,Friday,128.780701754
58,9755,Thursday,147.895161290
58,9755,Wednesday,122.211764706
58,9755,Tuesday,132.0375
58,9755,Monday,141.171102662
58,9755,Sunday,195.803738318
58,9756,Saturday,194.563829787
58,9756,Friday,130.062893082
58,9756,Thursday,158.247422680
58,9756,Wednesday,123.294964029
58,9756,Tuesday,133.083732057
58,9756,Monday,137.133165829
58,9756,Sunday,249.113744076
58,9776,Saturday,227.722543353
58,9776,Friday,123.962025316
58,9776,Thursday,135.229411765
58,9776,Wednesday,121.882926829
58,9776,Tuesday,146.738872404
58,9776,Monday,140.216292135
58,9776,Sunday,261.573964497
58,9777,Saturday,222.804733728
58,9777,Friday,127.503144654
58,9777,Thursday,135.289617486
58,9777,Wednesday,127.802521008
58,9777,Tuesday,143.198170732
58,9777,Monday,143.293051360
58,9777,Sunday,222.538461538
58,9778,Saturday,251.813043478
58,9778,Friday,121.517241379
58,9778,Thursday,134.147058824
58,9778,Wednesday,106.817164179
58,9778,Tuesday,148.631336406
58,9778,Monday,143.475206612
58,9778,Sunday,247.369047619
58,9779,Saturday,269.2
58,9779,Friday,106.577114428
58,9779,Thursday,120.114130435
58,9779,Wednesday,119.095238095
58,9779,Tuesday,154.701793722
58,9779,Monday,145.178794179
58,9779,Sunday,258.163636364
58,9780,Saturday,265.004385965
58,9780,Friday,106.340909091
58,9780,Thursday,131.698863636
58,9780,Wednesday,127.963636364
58,9780,Tuesday,151.344988345
58,9780,Monday,153.754464286
58,9780,Sunday,262.743842365
59,1280,Monday,119.5
59,2922,Saturday,218.053691275
59,2922,Friday,126.6
59,2922,Thursday,103.880681818
59,2922,Wednesday,126.747619048
59,2922,Tuesday,130.230031949
59,2922,Monday,117.942446043
59,2922,Sunday,294.966887417
59,3098,Saturday,197.300925926
59,3098,Friday,115.4
59,3098,Thursday,110
59,3098,Wednesday,111.878504673
59,3098,Tuesday,130.092636580
59,3098,Monday,120.104738155
59,3098,Sunday,246.85
59,3099,Saturday,200.368421053
59,3099,Friday,111.921832884
59,3099,Thursday,126.014534884
59,3099,Wednesday,109.860031104
59,3099,Tuesday,128.186400938
59,3099,Monday,123.110159119
59,3099,Sunday,284.411940299
59,3100,Saturday,219.123036649
59,3100,Friday,112.414925373
59,3100,Thursday,100.742296919
59,3100,Wednesday,130.541266795
59,3100,Tuesday,136.862448418
59,3100,Monday,113.766355140
59,3100,Sunday,302.234615385
59,3101,Saturday,204.228155340
59,3101,Friday,111.346368715
59,3101,Thursday,107.107317073
59,3101,Wednesday,103.146341463
59,3101,Tuesday,116.799019608
59,3101,Monday,111.714640199
59,3101,Sunday,267.374193548
59,3102,Saturday,197.891891892
59,3102,Friday,120.488372093
59,3102,Thursday,116.689189189
59,3102,Wednesday,96.861313869
59,3102,Tuesday,111.597402597
59,3102,Monday,117
59,3102,Sunday,254.688172043
59,3103,Saturday,193.678787879
59,3103,Friday,109.422222222
59,3103,Thursday,122.869565217
59,3103,Wednesday,99.953781513
59,3103,Tuesday,111.329639889
59,3103,Monday,114.129476584
59,3103,Sunday,265.846153846
59,3104,Saturday,200.699604743
59,3104,Friday,109.809523810
59,3104,Thursday,111.189285714
59,3104,Wednesday,102.385026738
59,3104,Tuesday,120.316479401
59,3104,Monday,110.164410058
59,3104,Sunday,246.423645320
59,3106,Saturday,196.282655246
59,3106,Friday,107.678832117
59,3106,Thursday,113.153318078
59,3106,Wednesday,114.099290780
59,3106,Tuesday,129.305133080
59,3106,Monday,115.247959184
59,3106,Sunday,273.902578797
59,3109,Saturday,207.136531365
59,3109,Friday,121.621818182
59,3109,Thursday,115.935018051
59,3109,Wednesday,108.309644670
59,3109,Tuesday,138.165322581
59,3109,Monday,114.775510204
59,3109,Sunday,261.331896552
59,3110,Saturday,207.913705584
59,3110,Friday,116.232142857
59,3110,Thursday,127.464601770
59,3110,Wednesday,119.216393443
59,3110,Tuesday,119.567934783
59,3110,Monday,118.569482289
59,3110,Sunday,271.712574850
59,3111,Saturday,221.401515152
59,3111,Friday,148.138461538
59,3111,Thursday,78.9
59,3111,Tuesday,111.363636364
59,3111,Sunday,295.264705882
59,3112,Saturday,185.089743590
59,3112,Friday,132.953846154
59,3112,Thursday,95.3
59,3112,Sunday,303.695238095
59,3113,Saturday,181.807228916
59,3113,Friday,127.473214286
59,3113,Thursday,96.983870968
59,3113,Wednesday,114.446153846
59,3113,Tuesday,105.387096774
59,3113,Monday,100.480769231
59,3113,Sunday,303.566878981
59,3114,Saturday,186.122448980
59,3114,Friday,119.558139535
59,3114,Thursday,98.302816901
59,3114,Wednesday,115.734939759
59,3114,Tuesday,115.946969697
59,3114,Monday,114.112068966
59,3114,Sunday,301.586956522
59,3117,Saturday,218.910447761
59,3117,Friday,125.1
59,3117,Thursday,112.830827068
59,3117,Wednesday,119.678391960
59,3117,Tuesday,133.779443255
59,3117,Monday,111.466666667
59,3117,Sunday,271.612244898
59,3118,Saturday,224.751308901
59,3118,Friday,124.287234043
59,3118,Thursday,105.445623342
59,3118,Wednesday,130.996533795
59,3118,Tuesday,134.905910736
59,3118,Monday,112.216644650
59,3118,Sunday,285.942249240
59,3120,Saturday,229.736842105
59,3120,Friday,129.076666667
59,3120,Thursday,118.125766871
59,3120,Wednesday,126.820675105
59,3120,Tuesday,126.723868955
59,3120,Monday,114.832865169
59,3120,Sunday,285.330357143
59,3121,Saturday,232.645209581
59,3121,Friday,122.648979592
59,3121,Thursday,121.485294118
59,3121,Wednesday,131.147177419
59,3121,Tuesday,125.255886970
59,3121,Monday,116.732522796
59,3121,Sunday,277.428977273
59,3125,Saturday,212.814814815
59,3125,Friday,84.833333333
59,3125,Thursday,85.127659574
59,3125,Wednesday,72.370370370
59,3125,Tuesday,89.355555556
59,3125,Monday,70.602941176
59,3125,Sunday,153.1875
59,3126,Saturday,200.024896266
59,3126,Friday,121.123456790
59,3126,Thursday,110.617647059
59,3126,Wednesday,104.465408805
59,3126,Tuesday,116.925702811
59,3126,Monday,111.523305085
59,3126,Sunday,242.526627219
59,3131,Saturday,247.651982379
59,3131,Friday,136.017094017
59,3131,Thursday,126.830769231
59,3131,Wednesday,124.008547009
59,3131,Tuesday,126.562248996
59,3131,Monday,119.854663774
59,3131,Sunday,306.209039548
59,3155,Monday,106.666666667
59,3156,Monday,52.333333333
59,3160,Monday,102.166666667
59,3166,Friday,106.2
59,3167,Friday,120.8
59,3167,Thursday,262
59,3168,Saturday,35
59,3168,Friday,95
59,3168,Thursday,244
59,3168,Monday,179
59,3172,Saturday,129
59,3172,Friday,58.5
59,3172,Thursday,199
59,3172,Monday,152.6
59,3173,Friday,52
59,3173,Monday,224
59,3174,Friday,53.5
59,3174,Monday,243.666666667
59,3175,Friday,24
59,3177,Saturday,107.5
59,3177,Friday,82.625
59,3177,Thursday,226
59,3177,Monday,144.333333333
59,3180,Saturday,121
59,3180,Friday,64.5
59,3180,Thursday,207
59,3180,Monday,157
59,3181,Saturday,116
59,3181,Friday,70.666666667
59,3181,Thursday,175
59,3181,Monday,166.5
59,3508,Saturday,266.994413408
59,3508,Friday,126.235772358
59,3508,Thursday,116.708474576
59,3508,Wednesday,119.906605923
59,3508,Tuesday,123.248355263
59,3508,Monday,124.212250712
59,3508,Sunday,289.131979695
59,3921,Saturday,222.323834197
59,3921,Friday,119.941002950
59,3921,Thursday,111.5
59,3921,Wednesday,122.363478261
59,3921,Tuesday,132.119635891
59,3921,Monday,117.461836999
59,3921,Sunday,287.076628352
59,5298,Saturday,193.119402985
59,5298,Friday,122.8875
59,5298,Thursday,106.708860759
59,5298,Wednesday,108.720930233
59,5298,Tuesday,107.336170213
59,5298,Monday,119.227272727
59,5298,Sunday,237.962025316
59,5740,Saturday,207.897243108
59,5740,Friday,111.794736842
59,5740,Thursday,106.385444744
59,5740,Wednesday,108.241590214
59,5740,Tuesday,134.485172005
59,5740,Monday,115.869565217
59,5740,Sunday,271.969512195
59,6017,Saturday,223.164429530
59,6017,Friday,127.589442815
59,6017,Thursday,109.077669903
59,6017,Wednesday,119.478011472
59,6017,Tuesday,113.681073025
59,6017,Monday,105.605851979
59,6017,Sunday,284.962025316
59,6158,Monday,73.5
59,6459,Saturday,73
59,6459,Friday,97.142857143
59,6459,Thursday,251
59,6459,Monday,196
59,6461,Saturday,173.824104235
59,6461,Friday,125.328621908
59,6461,Thursday,107.984472050
59,6461,Wednesday,114.123791103
59,6461,Tuesday,124.127192982
59,6461,Monday,111.928205128
59,6461,Sunday,234.362445415
59,6465,Saturday,223.837606838
59,6465,Friday,128.951406650
59,6465,Thursday,109.380462725
59,6465,Wednesday,127.783206107
59,6465,Tuesday,137.250561798
59,6465,Monday,112.822195704
59,6465,Sunday,299.131097561
60,1250,Saturday,235.357414449
60,1250,Friday,137.525525526
60,1250,Thursday,128.579710145
60,1250,Wednesday,129.240847784
60,1250,Tuesday,149.883522727
60,1250,Monday,135.190800681
60,1250,Sunday,222.962025316
60,1251,Saturday,250.464646465
60,1251,Friday,134.988047809
60,1251,Thursday,124.120535714
60,1251,Wednesday,133.915068493
60,1251,Tuesday,126.134361233
60,1251,Monday,129.661818182
60,1251,Sunday,233.432203390
60,1270,Saturday,216.020710059
60,1270,Friday,122.674657534
60,1270,Thursday,134.467353952
60,1270,Wednesday,127.4
60,1270,Tuesday,130.577814570
60,1270,Monday,125.249592170
60,1270,Sunday,173.116279070
60,1271,Saturday,219.584221748
60,1271,Friday,121.069705094
60,1271,Thursday,129.406852248
60,1271,Wednesday,132.256302521
60,1271,Tuesday,143.089166667
60,1271,Monday,127.140421264
60,1271,Sunday,190.065714286
60,1273,Saturday,197.782771536
60,1273,Friday,116.816949153
60,1273,Thursday,122.58
60,1273,Wednesday,117.276744186
60,1273,Tuesday,131.748148148
60,1273,Monday,116.388461538
60,1273,Sunday,176.357758621
60,1416,Saturday,255.618528610
60,1416,Friday,139
60,1416,Thursday,120.875
60,1416,Wednesday,131.882882883
60,1416,Tuesday,174.619736842
60,1416,Monday,132.44125
60,1416,Sunday,264.410958904
60,1418,Saturday,260.866666667
60,1418,Friday,122.518218623
60,1418,Thursday,131.368029740
60,1418,Wednesday,131.250652742
60,1418,Tuesday,141.869477912
60,1418,Monday,120.986425339
60,1418,Sunday,245.731707317
60,1425,Saturday,262.108212560
60,1425,Friday,127.982473223
60,1425,Thursday,137.012113055
60,1425,Wednesday,131.691850089
60,1425,Tuesday,141.705180768
60,1425,Monday,139.305491615
60,1425,Sunday,253.785501490
60,1652,Saturday,265.822916667
60,1652,Friday,124.653846154
60,1652,Thursday,117.996
60,1652,Wednesday,125.069637883
60,1652,Tuesday,114.060606061
60,1652,Monday,134.225621415
60,1652,Sunday,237.810126582
60,1653,Saturday,208.107954545
60,1653,Friday,125.440340909
60,1653,Thursday,124.132022472
60,1653,Wednesday,132.566844920
60,1653,Tuesday,127.947300771
60,1653,Monday,137.318840580
60,1653,Sunday,256.438162544
60,1736,Saturday,271.791304348
60,1736,Friday,126.050387597
60,1736,Thursday,123.609756098
60,1736,Wednesday,128.381333333
60,1736,Tuesday,113.913284133
60,1736,Monday,129.707803993
60,1736,Sunday,244.021551724
60,1737,Saturday,274.702127660
60,1737,Friday,130.158823529
60,1737,Thursday,124.286486486
60,1737,Wednesday,129.387665198
60,1737,Tuesday,117.139534884
60,1737,Monday,138.333333333
60,1737,Sunday,244.295302013
60,1738,Saturday,234.413105413
60,1738,Friday,127.2
60,1738,Thursday,124.014925373
60,1738,Wednesday,138.301020408
60,1738,Tuesday,144.345549738
60,1738,Monday,147.864436620
60,1738,Sunday,252.671171171
60,1739,Saturday,186.280898876
60,1739,Friday,128.32
60,1739,Thursday,133.258181818
60,1739,Wednesday,128.209638554
60,1739,Tuesday,151.998151571
60,1739,Monday,138.031657356
60,1739,Sunday,247.343949045
60,1880,Saturday,225.231213873
60,1880,Friday,124.961206897
60,1880,Thursday,132.706349206
60,1880,Wednesday,131.401098901
60,1880,Tuesday,135.749464668
60,1880,Monday,116.967741935
60,1880,Sunday,186.432258065
60,1881,Saturday,206.064846416
60,1881,Friday,122.293893130
60,1881,Thursday,126.260135135
60,1881,Wednesday,138.111336032
60,1881,Tuesday,141.508064516
60,1881,Monday,119.077419355
60,1881,Sunday,192.232824427
60,1883,Saturday,240.213058419
60,1883,Friday,140.033195021
60,1883,Thursday,131.567460317
60,1883,Wednesday,147.662087912
60,1883,Tuesday,160.050467290
60,1883,Monday,131.827255278
60,1883,Sunday,258.745
60,1884,Saturday,259.548262548
60,1884,Friday,137.823970037
60,1884,Thursday,131.636734694
60,1884,Wednesday,146.094182825
60,1884,Tuesday,154.25
60,1884,Monday,135.883333333
60,1884,Sunday,271.766839378
60,1903,Saturday,238.389610390
60,1903,Friday,115.937984496
60,1903,Thursday,131.369491525
60,1903,Wednesday,124.416856492
60,1903,Tuesday,137.008676790
60,1903,Monday,131.958579882
60,1903,Sunday,212.245901639
60,1910,Saturday,221.729970326
60,1910,Friday,113.296296296
60,1910,Thursday,124.450592885
60,1910,Wednesday,136.810020877
60,1910,Tuesday,142.525167785
60,1910,Monday,123.569364162
60,1910,Sunday,194.398340249
60,1912,Saturday,232.534005038
60,1912,Friday,126.057742782
60,1912,Thursday,116.062656642
60,1912,Wednesday,123.780096308
60,1912,Tuesday,130.902975420
60,1912,Monday,132.463095238
60,1912,Sunday,225.814713896
60,1929,Saturday,206.344370861
60,1929,Friday,124.442528736
60,1929,Thursday,133.566037736
60,1929,Wednesday,146.218181818
60,1929,Tuesday,143.347826087
60,1929,Monday,139.338509317
60,1929,Sunday,216.071428571
60,1949,Saturday,318.938202247
60,1949,Friday,142.403846154
60,1949,Thursday,123.517647059
60,1949,Wednesday,135.715481172
60,1949,Tuesday,113.721428571
60,1949,Monday,128.228915663
60,1949,Sunday,234.637795276
60,1962,Saturday,279.34375
60,1962,Friday,119.647058824
60,1962,Thursday,126.022988506
60,1962,Wednesday,145.227272727
60,1962,Tuesday,111.424
60,1962,Monday,140.25
60,1962,Sunday,271.88
60,1976,Saturday,273.718894009
60,1976,Friday,134.501992032
60,1976,Thursday,147.457364341
60,1976,Wednesday,133.878706199
60,1976,Tuesday,146.662447257
60,1976,Monday,142.285115304
60,1976,Sunday,264.488235294
60,1977,Saturday,256.269767442
60,1977,Friday,144.652439024
60,1977,Thursday,138.232472325
60,1977,Wednesday,133.397408207
60,1977,Tuesday,142.021505376
60,1977,Monday,150.731958763
60,1977,Sunday,273.115606936
60,1980,Saturday,268.641350211
60,1980,Friday,147.605042017
60,1980,Thursday,130.711627907
60,1980,Wednesday,151.315614618
60,1980,Tuesday,157.28125
60,1980,Monday,137.410377358
60,1980,Sunday,247.935064935
60,1986,Saturday,257.260204082
60,1986,Friday,149.609090909
60,1986,Thursday,133.566308244
60,1986,Wednesday,144.518987342
60,1986,Tuesday,156.875259875
60,1986,Monday,138.327198364
60,1986,Sunday,272.889534884
60,2068,Saturday,230.058823529
60,2068,Friday,114.795918367
60,2068,Thursday,181.736842105
60,2068,Wednesday,132.809523810
60,2068,Tuesday,134.568965517
60,2068,Monday,125.909090909
60,2068,Sunday,214.307692308
60,2122,Saturday,249.013201320
60,2122,Friday,146.348484848
60,2122,Thursday,120.064516129
60,2122,Wednesday,124.422273782
60,2122,Tuesday,123.823920266
60,2122,Monday,131.188524590
60,2122,Sunday,218.505190311
60,2123,Saturday,237.610921502
60,2123,Friday,140.131034483
60,2123,Thursday,115.620178042
60,2123,Wednesday,134.623376623
60,2123,Tuesday,120.494830133
60,2123,Monday,133.970464135
60,2123,Sunday,231.780575540
60,2124,Saturday,240.447916667
60,2124,Friday,129.177419355
60,2124,Thursday,120.772727273
60,2124,Wednesday,153.390728477
60,2124,Tuesday,130.096491228
60,2124,Monday,125.785388128
60,2124,Sunday,242.544554455
60,2125,Saturday,242.099526066
60,2125,Friday,145.380952381
60,2125,Thursday,111.902027027
60,2125,Wednesday,139.829736211
60,2125,Tuesday,134.109433962
60,2125,Monday,133.327927928
60,2125,Sunday,229.299065421
60,2131,Saturday,236.126213592
60,2131,Friday,129.154838710
60,2131,Thursday,126.960893855
60,2131,Wednesday,123.887179487
60,2131,Tuesday,148.759689922
60,2131,Monday,142.959839357
60,2131,Sunday,251.605263158
60,2132,Saturday,242.877419355
60,2132,Friday,139.348039216
60,2132,Thursday,127.489959839
60,2132,Wednesday,123.520123839
60,2132,Tuesday,135.940721649
60,2132,Monday,139.303921569
60,2132,Sunday,231.632352941
60,2133,Saturday,250.888888889
60,2133,Friday,140.017182131
60,2133,Thursday,124.487878788
60,2133,Wednesday,129.789946140
60,2133,Tuesday,132.998496241
60,2133,Monday,138.897790055
60,2133,Sunday,235.120481928
60,2134,Saturday,264.220238095
60,2134,Friday,128.317880795
60,2134,Thursday,129.523255814
60,2134,Wednesday,132.343396226
60,2134,Tuesday,135.024096386
60,2134,Monday,134.983383686
60,2134,Sunday,257.098039216
60,2701,Saturday,260.969318182
60,2701,Friday,107.275123558
60,2701,Thursday,111.803660566
60,2701,Wednesday,118.428211587
60,2701,Tuesday,130.488065008
60,2701,Monday,127.969543147
60,2701,Sunday,221.787559809
60,2702,Saturday,203.226666667
60,2702,Friday,120.46
60,2702,Thursday,133.427184466
60,2702,Wednesday,132.912280702
60,2702,Tuesday,150.426136364
60,2702,Monday,147.712574850
60,2702,Sunday,210.375
60,2703,Saturday,215.485436893
60,2703,Friday,125.851851852
60,2703,Thursday,128.338028169
60,2703,Wednesday,149.934911243
60,2703,Tuesday,146.721115538
60,2703,Monday,140.376984127
60,2703,Sunday,234.339130435
60,2704,Saturday,201.229007634
60,2704,Friday,133.223463687
60,2704,Thursday,130.187845304
60,2704,Wednesday,140.483050847
60,2704,Tuesday,147.832460733
60,2704,Monday,139.554089710
60,2704,Sunday,244.493421053
60,2705,Saturday,174.159574468
60,2705,Friday,125.991735537
60,2705,Thursday,132.641221374
60,2705,Wednesday,139.222222222
60,2705,Tuesday,143.450216450
60,2705,Monday,138.684684685
60,2705,Sunday,254.923076923
60,2769,Saturday,278.385135135
60,2769,Friday,130.781609195
60,2769,Thursday,126.080213904
60,2769,Wednesday,128.342519685
60,2769,Tuesday,116.613861386
60,2769,Monday,133.942196532
60,2769,Sunday,252.260162602
60,2770,Saturday,271.474860335
60,2770,Friday,137.203045685
60,2770,Thursday,123.736263736
60,2770,Wednesday,139.402684564
60,2770,Tuesday,107.509485095
60,2770,Monday,125.062350120
60,2770,Sunday,260.425531915
60,2771,Saturday,283.422818792
60,2771,Friday,120.762711864
60,2771,Thursday,123.559405941
60,2771,Wednesday,138.127049180
60,2771,Tuesday,120.058333333
60,2771,Monday,143.100938967
60,2771,Sunday,238.582677165
60,2846,Saturday,233.661835749
60,2846,Friday,188.711538462
60,2846,Thursday,163.672985782
60,2846,Wednesday,176.174825175
60,2846,Tuesday,159.066666667
60,2846,Monday,166.065573770
60,2846,Sunday,228.072727273
60,2847,Saturday,235.652173913
60,2847,Friday,171.546255507
60,2847,Thursday,165.120171674
60,2847,Wednesday,176.038690476
60,2847,Tuesday,170.772946860
60,2847,Monday,175.342163355
60,2847,Sunday,233.018292683
60,2920,Saturday,203.298165138
60,2920,Friday,110.673684211
60,2920,Thursday,118.741626794
60,2920,Wednesday,122.97265625
60,2920,Tuesday,137.497395833
60,2920,Monday,114.638743455
60,2920,Sunday,165.530054645
60,3122,Saturday,229.134868421
60,3122,Friday,121.6
60,3122,Thursday,124.405844156
60,3122,Wednesday,130.532467532
60,3122,Tuesday,130.696261682
60,3122,Monday,128.042553191
60,3122,Sunday,203.641791045
60,3158,Saturday,252.004504505
60,3158,Friday,130.834951456
60,3158,Thursday,113.177272727
60,3158,Wednesday,135.797342193
60,3158,Tuesday,151.358974359
60,3158,Monday,129.14
60,3158,Sunday,280.721518987
60,3160,Saturday,251.263374486
60,3160,Friday,138.330275229
60,3160,Thursday,132.331058020
60,3160,Wednesday,149.911458333
60,3160,Tuesday,154.848432056
60,3160,Monday,132.511669659
60,3160,Sunday,290.133333333
60,3921,Saturday,222.613180516
