Stop Name,Mode,Day Of Week,Line Id,Avg. Delay Seconds
PLEIADES,B,Monday,27,137.576708208
PLEIADES,B,Tuesday,79,139.858823529
PLEIADES,B,Tuesday,27,121.077949145
PLEIADES,B,Wednesday,79,124.105747126
PLEIADES,B,Wednesday,27,110.541095890
PLEIADES,B,Thursday,79,126.471428571
PLEIADES,B,Thursday,27,110.671120247
PLEIADES,B,Friday,79,121.585889571
PLEIADES,B,Friday,27,117.297379032
PLEIADES,B,Saturday,79,223.960422164
PLEIADES,B,Saturday,27,191.295671313
POELAERT,B,Sunday,33,205.15625
POELAERT,B,Monday,33,75.705882353
POELAERT,B,Tuesday,33,61.472972973
POELAERT,B,Wednesday,33,167.368421053
POELAERT,B,Thursday,33,67.325581395
POELAERT,B,Friday,33,176.315789474
POELAERT,B,Saturday,33,132.013157895
POELAERT,T,Sunday,93,192.506024096
POELAERT,T,Sunday,92,184.284697509
POELAERT,T,Monday,93,85.699261993
POELAERT,T,Monday,92,100.429203540
POELAERT,T,Tuesday,93,74.291327913
POELAERT,T,Tuesday,92,92.715214564
POELAERT,T,Wednesday,93,70.815551537
POELAERT,T,Wednesday,92,77.523076923
POELAERT,T,Thursday,93,62.025641026
POELAERT,T,Thursday,92,71.733062331
POELAERT,T,Friday,93,64.251870324
POELAERT,T,Friday,92,70.363636364
POELAERT,T,Saturday,93,126.175572519
POELAERT,T,Saturday,92,173.456241033
POGGE,B,Sunday,56,226.939914163
POGGE,B,Monday,56,159.173478656
POGGE,B,Tuesday,56,164.888888889
POGGE,B,Wednesday,56,141.131513648
POGGE,B,Thursday,56,153.403409091
POGGE,B,Friday,56,139.308139535
POGGE,B,Saturday,56,264.069841270
POLYCL. BRUGMANN,T,Sunday,93,190.895470383
POLYCL. BRUGMANN,T,Sunday,51,123.9
POLYCL. BRUGMANN,T,Monday,93,88.392996109
POLYCL. BRUGMANN,T,Monday,51,90.516621743
POLYCL. BRUGMANN,T,Tuesday,93,88.511659808
POLYCL. BRUGMANN,T,Tuesday,51,93.880434783
POLYCL. BRUGMANN,T,Wednesday,93,67.998084291
POLYCL. BRUGMANN,T,Wednesday,51,93.816993464
POLYCL. BRUGMANN,T,Thursday,93,68.005555556
POLYCL. BRUGMANN,T,Thursday,51,77.594227504
POLYCL. BRUGMANN,T,Friday,93,67.690544413
POLYCL. BRUGMANN,T,Friday,51,79.122807018
POLYCL. BRUGMANN,T,Saturday,93,192.735668790
POLYCL. BRUGMANN,T,Saturday,51,131.267699115
POMMIER,B,Sunday,75,283.906432749
POMMIER,B,Sunday,46,139.496183206
POMMIER,B,Monday,75,125.957664234
POMMIER,B,Monday,46,54.896882494
POMMIER,B,Tuesday,75,144.503367003
POMMIER,B,Tuesday,46,62.627204030
POMMIER,B,Wednesday,75,156.245019920
POMMIER,B,Wednesday,46,57.367292225
POMMIER,B,Thursday,75,143.464174455
POMMIER,B,Thursday,46,46.515151515
POMMIER,B,Friday,75,130.873111782
POMMIER,B,Friday,46,52.214285714
POMMIER,B,Saturday,75,210.650319829
POMMIER,B,Saturday,46,194.201680672
PONT ALBERT,B,Sunday,58,241.039215686
PONT ALBERT,B,Monday,58,142.107438017
PONT ALBERT,B,Tuesday,58,143.653361345
PONT ALBERT,B,Wednesday,58,134.075987842
PONT ALBERT,B,Thursday,58,126.684
PONT ALBERT,B,Friday,58,121.492857143
PONT ALBERT,B,Saturday,58,210.661354582
PORTE DE FLANDRE,B,Sunday,89,196.818345324
PORTE DE FLANDRE,B,Monday,89,176.654385965
PORTE DE FLANDRE,B,Tuesday,89,176.747474747
PORTE DE FLANDRE,B,Wednesday,89,178.287001287
PORTE DE FLANDRE,B,Thursday,89,167.622601279
PORTE DE FLANDRE,B,Friday,89,179.678350515
PORTE DE FLANDRE,B,Saturday,89,185.746203905
PORTE DE FLANDRE,T,Sunday,51,183.172413793
PORTE DE FLANDRE,T,Monday,51,97.045528455
PORTE DE FLANDRE,T,Tuesday,51,106.020469083
PORTE DE FLANDRE,T,Wednesday,51,92.487804878
PORTE DE FLANDRE,T,Thursday,51,96.614361702
PORTE DE FLANDRE,T,Friday,51,98.203966006
PORTE DE FLANDRE,T,Saturday,51,167.266666667
PORTE DE HAL,B,Sunday,48,222.676318511
PORTE DE HAL,B,Monday,48,104.723776224
PORTE DE HAL,B,Tuesday,48,116.380976864
PORTE DE HAL,B,Wednesday,48,109.450595655
PORTE DE HAL,B,Thursday,48,96.200517464
PORTE DE HAL,B,Friday,48,97.718518519
PORTE DE HAL,B,Saturday,48,225.625822368
PORTE DE HAL,M,Sunday,6,189.061151079
PORTE DE HAL,M,Sunday,2,141.755329949
PORTE DE HAL,M,Monday,6,166.988830100
PORTE DE HAL,M,Monday,2,113.719018405
PORTE DE HAL,M,Tuesday,6,164.309815951
PORTE DE HAL,M,Tuesday,2,120.501285347
PORTE DE HAL,M,Wednesday,6,103.152228764
PORTE DE HAL,M,Wednesday,2,107.264527320
PORTE DE HAL,M,Thursday,6,103.631090487
PORTE DE HAL,M,Thursday,2,106.193891102
PORTE DE HAL,M,Friday,6,91.122676580
PORTE DE HAL,M,Friday,2,92.323568575
PORTE DE HAL,T,Sunday,51,164.325539568
PORTE DE HAL,T,Sunday,4,143.323943662
PORTE DE HAL,T,Sunday,3,157.549206349
PORTE DE HAL,T,Monday,51,95.770219199
PORTE DE HAL,T,Monday,4,91.939677145
PORTE DE HAL,T,Monday,3,87.975
PORTE DE HAL,T,Tuesday,51,119.845447590
PORTE DE HAL,T,Tuesday,4,102.541176471
PORTE DE HAL,T,Tuesday,3,98.524214104
PORTE DE HAL,T,Wednesday,51,111.400423729
PORTE DE HAL,T,Wednesday,4,85.236151603
PORTE DE HAL,T,Wednesday,3,83.609538003
PORTE DE HAL,T,Thursday,51,110.069836553
PORTE DE HAL,T,Thursday,4,80.732418525
PORTE DE HAL,T,Thursday,3,83.25
PORTE DE HAL,T,Friday,51,98.923327896
PORTE DE HAL,T,Friday,4,74.595660750
PORTE DE HAL,T,Friday,3,78.736418511
PORTE DE HAL,T,Saturday,51,164.457006369
PORTE DE HAL,T,Saturday,4,138.785511364
PORTE DE HAL,T,Saturday,3,141.169127517
PORTE DE NAMUR,B,Sunday,80,292.079254079
PORTE DE NAMUR,B,Sunday,71,153.449420849
PORTE DE NAMUR,B,Sunday,64,180.25
PORTE DE NAMUR,B,Sunday,54,298.788095238
PORTE DE NAMUR,B,Sunday,34,242.081530782
PORTE DE NAMUR,B,Sunday,33,193.518518519
PORTE DE NAMUR,B,Monday,80,116.900321543
PORTE DE NAMUR,B,Monday,71,76.820521739
PORTE DE NAMUR,B,Monday,64,119.954128440
PORTE DE NAMUR,B,Monday,54,102.333333333
PORTE DE NAMUR,B,Monday,34,89.680777238
PORTE DE NAMUR,B,Monday,33,244.133819951
PORTE DE NAMUR,B,Tuesday,80,130.801629133
PORTE DE NAMUR,B,Tuesday,71,86.757847534
PORTE DE NAMUR,B,Tuesday,64,113.120689655
PORTE DE NAMUR,B,Tuesday,54,124.668596237
PORTE DE NAMUR,B,Tuesday,34,94.577959184
PORTE DE NAMUR,B,Tuesday,33,220.028469751
PORTE DE NAMUR,B,Wednesday,80,111.305110603
PORTE DE NAMUR,B,Wednesday,71,80.061083744
PORTE DE NAMUR,B,Wednesday,64,127.642857143
PORTE DE NAMUR,B,Wednesday,54,102.944237918
PORTE DE NAMUR,B,Wednesday,34,95.980601358
PORTE DE NAMUR,B,Wednesday,33,125.088709677
PORTE DE NAMUR,B,Thursday,80,105.809451220
PORTE DE NAMUR,B,Thursday,71,86.531782946
PORTE DE NAMUR,B,Thursday,64,106.839080460
PORTE DE NAMUR,B,Thursday,54,116.012012012
PORTE DE NAMUR,B,Thursday,34,104.077205882
PORTE DE NAMUR,B,Thursday,33,153.697368421
PORTE DE NAMUR,B,Friday,80,112.746969697
PORTE DE NAMUR,B,Friday,71,79.964869281
PORTE DE NAMUR,B,Friday,64,120.333333333
PORTE DE NAMUR,B,Friday,54,107.950177936
PORTE DE NAMUR,B,Friday,34,87.938618926
PORTE DE NAMUR,B,Friday,33,158.690140845
PORTE DE NAMUR,B,Saturday,80,241.925612053
PORTE DE NAMUR,B,Saturday,71,107.359352689
PORTE DE NAMUR,B,Saturday,64,226.98
PORTE DE NAMUR,B,Saturday,54,230.054593875
PORTE DE NAMUR,B,Saturday,34,263.973481608
PORTE DE NAMUR,B,Saturday,33,292.700450450
PORTE DE NAMUR,M,Sunday,6,187.573192240
PORTE DE NAMUR,M,Sunday,2,139.043144775
PORTE DE NAMUR,M,Monday,6,164.386637459
PORTE DE NAMUR,M,Monday,2,116.892334699
PORTE DE NAMUR,M,Tuesday,6,170.908319185
PORTE DE NAMUR,M,Tuesday,2,118.871063577
PORTE DE NAMUR,M,Wednesday,6,102.694573643
PORTE DE NAMUR,M,Wednesday,2,101.857707510
PORTE DE NAMUR,M,Thursday,6,102.758698092
PORTE DE NAMUR,M,Thursday,2,100.867758186
PORTE DE NAMUR,M,Friday,6,91.425170068
PORTE DE NAMUR,M,Friday,2,90.203679369
PORTE DE NINOVE,B,Sunday,89,199.429394813
PORTE DE NINOVE,B,Monday,89,169.286989796
PORTE DE NINOVE,B,Tuesday,89,179.966634890
PORTE DE NINOVE,B,Wednesday,89,180.210732984
PORTE DE NINOVE,B,Thursday,89,175.921495327
PORTE DE NINOVE,B,Friday,89,179.337735849
PORTE DE NINOVE,B,Saturday,89,194.345238095
PORTE DE NINOVE,T,Sunday,51,191.582322357
PORTE DE NINOVE,T,Monday,51,94.672789897
PORTE DE NINOVE,T,Tuesday,51,104.103808354
PORTE DE NINOVE,T,Wednesday,51,90.874455100
PORTE DE NINOVE,T,Thursday,51,101.051058531
PORTE DE NINOVE,T,Friday,51,103.241666667
PORTE DE NINOVE,T,Saturday,51,171.947293447
POUCHKINE,B,Sunday,88,210.273049645
POUCHKINE,B,Sunday,86,170.676870748
POUCHKINE,B,Monday,88,137.164835165
POUCHKINE,B,Monday,86,161.911646586
POUCHKINE,B,Tuesday,88,140.767148014
POUCHKINE,B,Tuesday,86,173.652591171
POUCHKINE,B,Wednesday,88,126.609550562
POUCHKINE,B,Wednesday,86,172.578947368
POUCHKINE,B,Thursday,88,118.093023256
POUCHKINE,B,Thursday,86,187.369963370
POUCHKINE,B,Friday,88,117.627615063
POUCHKINE,B,Friday,86,160.506122449
POUCHKINE,B,Saturday,88,182.550335570
POUCHKINE,B,Saturday,86,182.229691877
PRES COMMUNS,B,Sunday,56,210.120350109
PRES COMMUNS,B,Sunday,47,224.081534772
PRES COMMUNS,B,Monday,56,147.145360825
PRES COMMUNS,B,Monday,47,92.565440547
PRES COMMUNS,B,Tuesday,56,141.407484407
PRES COMMUNS,B,Tuesday,47,107.895561358
PRES COMMUNS,B,Wednesday,56,135.232456140
PRES COMMUNS,B,Wednesday,47,90.946731235
PRES COMMUNS,B,Thursday,56,125.145374449
PRES COMMUNS,B,Thursday,47,97.381461676
PRES COMMUNS,B,Friday,56,140.277404922
PRES COMMUNS,B,Friday,47,86.869902913
PRES COMMUNS,B,Saturday,56,214.031825796
PRES COMMUNS,B,Saturday,47,123.178849145
PRESSE,B,Sunday,66,184.011834320
PRESSE,B,Sunday,65,179.085616438
PRESSE,B,Sunday,63,205.535307517
PRESSE,B,Sunday,29,229.027777778
PRESSE,B,Monday,66,87.371638142
PRESSE,B,Monday,65,90.525504152
PRESSE,B,Monday,63,115.214559387
PRESSE,B,Monday,29,139.692307692
PRESSE,B,Tuesday,66,94.666666667
PRESSE,B,Tuesday,65,111.585978836
PRESSE,B,Tuesday,63,122.221482890
PRESSE,B,Tuesday,29,139.041928721
PRESSE,B,Wednesday,66,83.801038062
PRESSE,B,Wednesday,65,93.234076433
PRESSE,B,Wednesday,63,103.107940447
PRESSE,B,Wednesday,29,125.128798842
PRESSE,B,Thursday,66,82.808641975
PRESSE,B,Thursday,65,85.140350877
PRESSE,B,Thursday,63,106.936395760
PRESSE,B,Thursday,29,131.967010309
PRESSE,B,Friday,66,80.557142857
PRESSE,B,Friday,65,77.459154930
PRESSE,B,Friday,63,104.435483871
PRESSE,B,Friday,29,131.688559322
PRESSE,B,Saturday,66,141.677083333
PRESSE,B,Saturday,65,144.436734694
PRESSE,B,Saturday,63,181.341421144
PRESSE,B,Saturday,29,209.925742574
PRINC. CLEMENTINE,T,Sunday,93,206.855153203
PRINC. CLEMENTINE,T,Monday,93,90.737909516
PRINC. CLEMENTINE,T,Tuesday,93,87.358123570
PRINC. CLEMENTINE,T,Wednesday,93,66.193302892
PRINC. CLEMENTINE,T,Thursday,93,65.765690377
PRINC. CLEMENTINE,T,Friday,93,72.882494005
PRINC. CLEMENTINE,T,Saturday,93,191.438144330
PRINC. ELISABETH,B,Sunday,59,234.362445415
PRINC. ELISABETH,B,Sunday,58,244.727440147
PRINC. ELISABETH,B,Sunday,56,254.051282051
PRINC. ELISABETH,B,Monday,59,112.640677966
PRINC. ELISABETH,B,Monday,58,119.913537118
PRINC. ELISABETH,B,Monday,56,155.547169811
PRINC. ELISABETH,B,Tuesday,59,124.127192982
PRINC. ELISABETH,B,Tuesday,58,124.416040100
PRINC. ELISABETH,B,Tuesday,56,161.865671642
PRINC. ELISABETH,B,Wednesday,59,114.123791103
PRINC. ELISABETH,B,Wednesday,58,95.091799266
PRINC. ELISABETH,B,Wednesday,56,132.319472617
PRINC. ELISABETH,B,Thursday,59,108.427244582
PRINC. ELISABETH,B,Thursday,58,94.321116928
PRINC. ELISABETH,B,Thursday,56,136.633390706
PRINC. ELISABETH,B,Friday,59,124.648275862
PRINC. ELISABETH,B,Friday,58,102.008714597
PRINC. ELISABETH,B,Friday,56,133.262214984
PRINC. ELISABETH,B,Saturday,59,172.848387097
PRINC. ELISABETH,B,Saturday,58,250.308970100
PRINC. ELISABETH,B,Saturday,56,255.637844612
PRINC. ELISABETH,T,Sunday,7,214.294832827
PRINC. ELISABETH,T,Monday,7,80.418297872
PRINC. ELISABETH,T,Tuesday,7,79.239478114
PRINC. ELISABETH,T,Wednesday,7,68.697080292
PRINC. ELISABETH,T,Thursday,7,71.739255014
PRINC. ELISABETH,T,Friday,7,64.658486708
PRINC. ELISABETH,T,Saturday,7,171.992537313
PRINCE D'ORANGE,B,Sunday,43,253.965174129
PRINCE D'ORANGE,B,Monday,43,186.796037296
PRINCE D'ORANGE,B,Tuesday,43,195.743396226
PRINCE D'ORANGE,B,Wednesday,43,176.284332689
PRINCE D'ORANGE,B,Thursday,43,179.949602122
PRINCE D'ORANGE,B,Friday,43,162.814404432
PRINCE D'ORANGE,B,Saturday,43,196.578231293
PRINCE DE LIEGE,B,Sunday,89,211.125984252
PRINCE DE LIEGE,B,Sunday,53,200.173611111
PRINCE DE LIEGE,B,Sunday,49,184.8109375
PRINCE DE LIEGE,B,Monday,89,144.365885417
PRINCE DE LIEGE,B,Monday,53,112.626582278
PRINCE DE LIEGE,B,Monday,49,82.337459283
PRINCE DE LIEGE,B,Tuesday,89,155.857651246
PRINCE DE LIEGE,B,Tuesday,53,115.196869852
PRINCE DE LIEGE,B,Tuesday,49,99.042132982
PRINCE DE LIEGE,B,Wednesday,89,146.677987421
PRINCE DE LIEGE,B,Wednesday,53,118.216276477
PRINCE DE LIEGE,B,Wednesday,49,92.349102773
PRINCE DE LIEGE,B,Thursday,89,139.564601770
PRINCE DE LIEGE,B,Thursday,53,107.619354839
PRINCE DE LIEGE,B,Thursday,49,92.037082818
PRINCE DE LIEGE,B,Friday,89,146.251908397
PRINCE DE LIEGE,B,Friday,53,105.099650350
PRINCE DE LIEGE,B,Friday,49,88.323033708
PRINCE DE LIEGE,B,Saturday,89,215.239413681
PRINCE DE LIEGE,B,Saturday,53,164.640648012
PRINCE DE LIEGE,B,Saturday,49,184.719373219
PRINCE LEOPOLD,B,Sunday,88,218.988610478
PRINCE LEOPOLD,B,Monday,88,146.808908046
PRINCE LEOPOLD,B,Tuesday,88,145.445026178
PRINCE LEOPOLD,B,Wednesday,88,120.355685131
PRINCE LEOPOLD,B,Thursday,88,140.839055794
PRINCE LEOPOLD,B,Friday,88,132.763557484
PRINCE LEOPOLD,B,Saturday,88,195.108986616
PRISON,B,Sunday,54,276.666666667
PRISON,B,Monday,54,101.885964912
PRISON,B,Tuesday,54,123.888642659
PRISON,B,Wednesday,54,118.132033008
PRISON,B,Thursday,54,114.398816568
PRISON,B,Friday,54,109.676767677
PRISON,B,Saturday,54,203.707823961
PTE D'ANDERLECHT,B,Sunday,46,169.798449612
PTE D'ANDERLECHT,B,Monday,46,63.906617192
PTE D'ANDERLECHT,B,Tuesday,46,69.680835735
PTE D'ANDERLECHT,B,Wednesday,46,70.089590444
PTE D'ANDERLECHT,B,Thursday,46,68.387870240
PTE D'ANDERLECHT,B,Friday,46,62.877969762
PTE D'ANDERLECHT,B,Saturday,46,147.018147087
PTE D'ANDERLECHT,T,Sunday,82,184.538028169
PTE D'ANDERLECHT,T,Sunday,51,190.795819936
PTE D'ANDERLECHT,T,Monday,82,87.418317922
PTE D'ANDERLECHT,T,Monday,51,94.769050410
PTE D'ANDERLECHT,T,Tuesday,82,102.923574368
PTE D'ANDERLECHT,T,Tuesday,51,111.925587467
PTE D'ANDERLECHT,T,Wednesday,82,100.957322176
PTE D'ANDERLECHT,T,Wednesday,51,96.636216653
PTE D'ANDERLECHT,T,Thursday,82,104.435207824
PTE D'ANDERLECHT,T,Thursday,51,109.216281896
PTE D'ANDERLECHT,T,Friday,82,106.053708440
PTE D'ANDERLECHT,T,Friday,51,104.875354108
PTE D'ANDERLECHT,T,Saturday,82,165.042431193
PTE D'ANDERLECHT,T,Saturday,51,166.141145140
QUART.ST-BONIFACE,B,Sunday,71,152.009940358
QUART.ST-BONIFACE,B,Sunday,54,284.623306233
QUART.ST-BONIFACE,B,Monday,71,75.970793912
QUART.ST-BONIFACE,B,Monday,54,102.074906367
QUART.ST-BONIFACE,B,Tuesday,71,81.667606769
QUART.ST-BONIFACE,B,Tuesday,54,121.044715447
QUART.ST-BONIFACE,B,Wednesday,71,74.857314149
QUART.ST-BONIFACE,B,Wednesday,54,110.364613881
QUART.ST-BONIFACE,B,Thursday,71,81.431184669
QUART.ST-BONIFACE,B,Thursday,54,115.590759076
QUART.ST-BONIFACE,B,Friday,71,75.198555957
QUART.ST-BONIFACE,B,Friday,54,107.150190114
QUART.ST-BONIFACE,B,Saturday,71,107.656879678
QUART.ST-BONIFACE,B,Saturday,54,203.058441558
QUATRE BRAS,T,Sunday,44,229.540659341
QUATRE BRAS,T,Monday,44,102.987311657
QUATRE BRAS,T,Tuesday,44,111.043478261
QUATRE BRAS,T,Wednesday,44,96.246231156
QUATRE BRAS,T,Thursday,44,113.044822257
QUATRE BRAS,T,Friday,44,98.369799692
QUATRE BRAS,T,Saturday,44,200.190839695
QUATRE-VENTS,B,Sunday,86,191.834048641
QUATRE-VENTS,B,Monday,86,128.879345603
QUATRE-VENTS,B,Tuesday,86,134.151311365
QUATRE-VENTS,B,Wednesday,86,123.876116071
QUATRE-VENTS,B,Thursday,86,116.661264182
QUATRE-VENTS,B,Friday,86,116.439178515
QUATRE-VENTS,B,Saturday,86,176.514018692
QUATRE-VENTS,T,Sunday,82,189.938016529
QUATRE-VENTS,T,Monday,82,84.664095973
QUATRE-VENTS,T,Tuesday,82,94.986569670
QUATRE-VENTS,T,Wednesday,82,89.927514793
QUATRE-VENTS,T,Thursday,82,97.985227273
QUATRE-VENTS,T,Friday,82,93.339120370
QUATRE-VENTS,T,Saturday,82,159.393018018
QUETELET,B,Sunday,66,174.822727273
QUETELET,B,Sunday,65,194.772727273
QUETELET,B,Monday,66,91.010288066
QUETELET,B,Monday,65,94.091085271
QUETELET,B,Tuesday,66,94.970178926
QUETELET,B,Tuesday,65,115.805139186
QUETELET,B,Wednesday,66,88.352750809
QUETELET,B,Wednesday,65,95.612068966
QUETELET,B,Thursday,66,80.601809955
QUETELET,B,Thursday,65,85.166666667
QUETELET,B,Friday,66,80.721925134
QUETELET,B,Friday,65,74.995815900
QUETELET,B,Saturday,66,142.703125
QUETELET,B,Saturday,65,147.68
RACING,B,Sunday,43,243.147826087
RACING,B,Monday,43,194.880813953
RACING,B,Tuesday,43,200.682719547
RACING,B,Wednesday,43,200.925619835
RACING,B,Thursday,43,170.140540541
RACING,B,Friday,43,170.351955307
RACING,B,Saturday,43,271.145161290
RADIUM,B,Sunday,29,203.188712522
RADIUM,B,Monday,29,110.821457821
RADIUM,B,Tuesday,29,118.395204263
RADIUM,B,Wednesday,29,106.796274738
RADIUM,B,Thursday,29,102.354892206
RADIUM,B,Friday,29,96.882149047
RADIUM,B,Saturday,29,193.444291609
RAMIER,B,Sunday,47,225.126679463
RAMIER,B,Monday,47,94.283305228
RAMIER,B,Tuesday,47,105.760129660
RAMIER,B,Wednesday,47,89.292600897
RAMIER,B,Thursday,47,96.149006623
RAMIER,B,Friday,47,89.928571429
RAMIER,B,Saturday,47,132.734397678
RAVENSTEIN,T,Sunday,44,224.847784200
RAVENSTEIN,T,Monday,44,103.134920635
RAVENSTEIN,T,Tuesday,44,109.953253316
RAVENSTEIN,T,Wednesday,44,97.047926267
RAVENSTEIN,T,Thursday,44,116.759890859
RAVENSTEIN,T,Friday,44,92.164364641
RAVENSTEIN,T,Saturday,44,193.554838710
REINE ASTRID,B,Monday,77,203.450381679
REINE ASTRID,B,Monday,76,171.776371308
REINE ASTRID,B,Tuesday,77,192.375
REINE ASTRID,B,Tuesday,76,162.155737705
REINE ASTRID,B,Wednesday,77,170.184210526
REINE ASTRID,B,Wednesday,76,166.807142857
REINE ASTRID,B,Thursday,77,230.027027027
REINE ASTRID,B,Thursday,76,159.401709402
REINE ASTRID,B,Friday,77,194.615384615
REINE ASTRID,B,Friday,76,189.526315789
REINE ASTRID,B,Saturday,76,254.765957447
RELAIS,B,Sunday,95,155.896929825
RELAIS,B,Monday,95,93.889589905
RELAIS,B,Tuesday,95,88.210144928
RELAIS,B,Wednesday,95,92.208463950
RELAIS,B,Thursday,95,84.21484375
RELAIS,B,Friday,95,76.928411633
RELAIS,B,Saturday,95,145.254504505
RENE GOBERT,B,Sunday,38,213.036206897
RENE GOBERT,B,Monday,38,91.617034700
RENE GOBERT,B,Tuesday,38,103.499350649
RENE GOBERT,B,Wednesday,38,91.597457627
RENE GOBERT,B,Thursday,38,90.81640625
RENE GOBERT,B,Friday,38,94.930651872
RENE GOBERT,B,Saturday,38,187.504774898
RENE HENRY,B,Sunday,75,302.337696335
RENE HENRY,B,Monday,75,148.278128951
RENE HENRY,B,Tuesday,75,164.918774967
RENE HENRY,B,Wednesday,75,155.055555556
RENE HENRY,B,Thursday,75,144.838709677
RENE HENRY,B,Friday,75,145.120643432
RENE HENRY,B,Saturday,75,238.432926829
RENIERS,B,Sunday,83,220.035714286
RENIERS,B,Monday,83,141.930693069
RENIERS,B,Tuesday,83,155.391304348
RENIERS,B,Tuesday,13,92.3
RENIERS,B,Wednesday,83,127.277777778
RENIERS,B,Wednesday,13,186.25
RENIERS,B,Thursday,83,173.764705882
RENIERS,B,Friday,83,136.208333333
RENIERS,B,Saturday,83,182.935483871
RESISTANCE,B,Sunday,49,218.539714868
RESISTANCE,B,Sunday,46,218.142441860
RESISTANCE,B,Monday,49,91.370682393
RESISTANCE,B,Monday,46,76.821114370
RESISTANCE,B,Tuesday,49,107.233112583
RESISTANCE,B,Tuesday,46,80.819700967
RESISTANCE,B,Wednesday,49,99.437146093
RESISTANCE,B,Wednesday,46,74.100234926
RESISTANCE,B,Thursday,49,97.615819209
RESISTANCE,B,Thursday,46,69.333333333
RESISTANCE,B,Friday,49,89.950598802
RESISTANCE,B,Friday,46,77.789090909
RESISTANCE,B,Saturday,49,193.799628942
RESISTANCE,B,Saturday,46,202.199785177
RESISTANCE,T,Sunday,81,181.238532110
RESISTANCE,T,Monday,81,88.675641026
RESISTANCE,T,Tuesday,81,89.297994269
RESISTANCE,T,Wednesday,81,87.884514436
RESISTANCE,T,Thursday,81,82.938342967
RESISTANCE,T,Friday,81,86.247933884
RESISTANCE,T,Saturday,81,152.711072664
RIBAUCOURT,B,Sunday,86,206.244932432
RIBAUCOURT,B,Sunday,20,231.126914661
RIBAUCOURT,B,Monday,86,141.573181818
RIBAUCOURT,B,Monday,20,118.405284148
RIBAUCOURT,B,Tuesday,86,174.941443715
RIBAUCOURT,B,Tuesday,20,125.375197889
RIBAUCOURT,B,Wednesday,86,172.299701046
RIBAUCOURT,B,Wednesday,20,111.399224806
RIBAUCOURT,B,Thursday,86,171.527813713
RIBAUCOURT,B,Thursday,20,105.852702703
RIBAUCOURT,B,Friday,86,160.338235294
RIBAUCOURT,B,Friday,20,105.559096946
RIBAUCOURT,B,Saturday,86,197.154135338
RIBAUCOURT,B,Saturday,20,210.400565504
RIBAUCOURT,M,Sunday,6,191.806722689
RIBAUCOURT,M,Sunday,2,136.006451613
RIBAUCOURT,M,Monday,6,166.076305221
RIBAUCOURT,M,Monday,2,112.700964630
RIBAUCOURT,M,Tuesday,6,165.871458552
RIBAUCOURT,M,Tuesday,2,118.165670831
RIBAUCOURT,M,Wednesday,6,104.082568807
RIBAUCOURT,M,Wednesday,2,104.817787419
RIBAUCOURT,M,Thursday,6,103.099260824
RIBAUCOURT,M,Thursday,2,104.480769231
RIBAUCOURT,M,Friday,6,95.080931264
RIBAUCOURT,M,Friday,2,88.985594238
RIBAUCOURT,T,Sunday,51,203.671506352
RIBAUCOURT,T,Monday,51,115.595406360
RIBAUCOURT,T,Tuesday,51,125.391641791
RIBAUCOURT,T,Wednesday,51,116.796761134
RIBAUCOURT,T,Thursday,51,126.577136515
RIBAUCOURT,T,Friday,51,117.373193167
RIBAUCOURT,T,Saturday,51,212.032810271
RIETHUISEN,B,Sunday,87,231.215596330
RIETHUISEN,B,Sunday,53,197.586138614
RIETHUISEN,B,Sunday,13,239.575984991
RIETHUISEN,B,Monday,87,96.998930481
RIETHUISEN,B,Monday,53,109.457567804
RIETHUISEN,B,Monday,13,144.708116158
RIETHUISEN,B,Tuesday,87,115.703296703
RIETHUISEN,B,Tuesday,53,114.413284133
RIETHUISEN,B,Tuesday,13,141.590100541
RIETHUISEN,B,Wednesday,87,103.938153310
RIETHUISEN,B,Wednesday,53,115.419782871
RIETHUISEN,B,Wednesday,13,133.686070686
RIETHUISEN,B,Thursday,87,110.753623188
RIETHUISEN,B,Thursday,53,107.165745856
RIETHUISEN,B,Thursday,13,129.230016313
RIETHUISEN,B,Friday,87,102.268595041
RIETHUISEN,B,Friday,53,89.273234201
RIETHUISEN,B,Friday,13,149.090909091
RIETHUISEN,B,Saturday,87,225.560606061
RIETHUISEN,B,Saturday,53,186.881556684
RIETHUISEN,B,Saturday,13,200.975543478
RING 0,B,Monday,77,230.780487805
RING 0,B,Monday,76,164.650485437
RING 0,B,Tuesday,77,152.101449275
RING 0,B,Tuesday,76,168.175609756
RING 0,B,Wednesday,77,92
RING 0,B,Wednesday,76,155.679389313
RING 0,B,Thursday,77,217.541666667
RING 0,B,Thursday,76,149.019801980
RING 0,B,Friday,77,228.966666667
RING 0,B,Friday,76,171.561224490
RING 0,B,Saturday,76,259.956043956
RITTWEGER,B,Sunday,43,248.959501558
RITTWEGER,B,Monday,70,173.230566535
RITTWEGER,B,Monday,43,169.578125
RITTWEGER,B,Tuesday,70,197.645699615
RITTWEGER,B,Tuesday,43,176.574525745
RITTWEGER,B,Wednesday,70,171.847358121
RITTWEGER,B,Wednesday,43,151.148351648
RITTWEGER,B,Thursday,70,178.645945946
RITTWEGER,B,Thursday,43,170.630922693
RITTWEGER,B,Friday,70,160.192405063
RITTWEGER,B,Friday,43,166.936893204
RITTWEGER,B,Saturday,43,166.132653061
RITTWEGER,T,Sunday,51,179.639303483
RITTWEGER,T,Monday,51,96.134083045
